province,adcode,model,bodyType,regYear,regMonth,salesVolume
11,11,58,2,2016,1,493
12,1,58,2,2016,1,576
13,13,58,2,2016,1,650
14,8,58,2,2016,1,1364
15,14,58,2,2016,1,1295
16,15,58,2,2016,1,1022
17,10,58,2,2016,1,914
18,4,58,2,2016,1,431
19,18,58,2,2016,1,234
20,21,58,2,2016,1,181
21,5,58,2,2016,1,221
0,6,33,3,2016,1,359
1,20,33,3,2016,1,154
2,3,33,3,2016,1,249
3,0,33,3,2016,1,1025
4,19,33,3,2016,1,476
5,9,33,3,2016,1,519
6,12,33,3,2016,1,1082
7,2,33,3,2016,1,596
8,16,33,3,2016,1,3205
9,17,33,3,2016,1,150
10,7,33,3,2016,1,1333
11,11,33,3,2016,1,320
12,1,33,3,2016,1,998
13,13,33,3,2016,1,744
14,8,33,3,2016,1,1482
15,14,33,3,2016,1,830
16,15,33,3,2016,1,903
17,10,33,3,2016,1,611
18,4,33,3,2016,1,1187
19,18,33,3,2016,1,271
20,21,33,3,2016,1,215
21,5,33,3,2016,1,618
0,6,55,2,2016,1,327
1,20,55,2,2016,1,77
2,3,55,2,2016,1,50
3,0,55,2,2016,1,533
4,19,55,2,2016,1,222
5,9,55,2,2016,1,118
6,12,55,2,2016,1,211
7,2,55,2,2016,1,42
8,16,55,2,2016,1,308
9,17,55,2,2016,1,46
10,7,55,2,2016,1,206
11,11,55,2,2016,1,65
12,1,55,2,2016,1,107
13,13,55,2,2016,1,184
14,8,55,2,2016,1,134
15,14,55,2,2016,1,119
16,15,55,2,2016,1,176
17,10,55,2,2016,1,125
18,4,55,2,2016,1,78
19,18,55,2,2016,1,102
20,21,55,2,2016,1,176
21,5,55,2,2016,1,50
0,6,19,2,2016,1,309
1,20,19,2,2016,1,297
2,3,19,2,2016,1,216
3,0,19,2,2016,1,414
4,19,19,2,2016,1,689
5,9,19,2,2016,1,951
6,12,19,2,2016,1,1052
7,2,19,2,2016,1,310
8,16,19,2,2016,1,940
9,17,19,2,2016,1,285
10,7,19,2,2016,1,1269
11,11,19,2,2016,1,612
12,1,19,2,2016,1,825
13,13,19,2,2016,1,1294
14,8,19,2,2016,1,1452
15,14,19,2,2016,1,552
16,15,19,2,2016,1,533
17,10,19,2,2016,1,373
18,4,19,2,2016,1,244
19,18,19,2,2016,1,132
20,21,19,2,2016,1,333
21,5,19,2,2016,1,158
0,6,5,2,2016,1,165
1,20,5,2,2016,1,503
2,3,5,2,2016,1,260
3,0,5,2,2016,1,580
4,19,5,2,2016,1,787
5,9,5,2,2016,1,964
6,12,5,2,2016,1,963
7,2,5,2,2016,1,236
8,16,5,2,2016,1,560
9,17,5,2,2016,1,183
10,7,5,2,2016,1,1022
11,11,5,2,2016,1,675
12,1,5,2,2016,1,777
13,13,5,2,2016,1,1084
14,8,5,2,2016,1,1315
15,14,5,2,2016,1,824
16,15,5,2,2016,1,770
17,10,5,2,2016,1,349
18,4,5,2,2016,1,309
19,18,5,2,2016,1,363
20,21,5,2,2016,1,461
21,5,5,2,2016,1,201
0,6,2,3,2016,1,270
1,20,2,3,2016,1,241
2,3,2,3,2016,1,135
3,0,2,3,2016,1,872
4,19,2,3,2016,1,990
5,9,2,3,2016,1,1627
6,12,2,3,2016,1,1313
7,2,2,3,2016,1,297
8,16,2,3,2016,1,1192
9,17,2,3,2016,1,341
10,7,2,3,2016,1,2572
11,11,2,3,2016,1,744
12,1,2,3,2016,1,1088
13,13,2,3,2016,1,2128
14,8,2,3,2016,1,2117
15,14,2,3,2016,1,804
16,15,2,3,2016,1,768
17,10,2,3,2016,1,411
18,4,2,3,2016,1,279
19,18,2,3,2016,1,516
20,21,2,3,2016,1,542
21,5,2,3,2016,1,154
0,6,34,3,2016,1,53
1,20,34,3,2016,1,388
2,3,34,3,2016,1,995
3,0,34,3,2016,1,353
4,19,34,3,2016,1,1774
5,9,34,3,2016,1,663
6,12,34,3,2016,1,4313
7,2,34,3,2016,1,1841
8,16,34,3,2016,1,1492
9,17,34,3,2016,1,505
10,7,34,3,2016,1,753
11,11,34,3,2016,1,678
12,1,34,3,2016,1,4384
13,13,34,3,2016,1,2396
14,8,34,3,2016,1,520
15,14,34,3,2016,1,366
16,15,34,3,2016,1,522
17,10,34,3,2016,1,407
18,4,34,3,2016,1,1022
19,18,34,3,2016,1,309
20,21,34,3,2016,1,814
21,5,34,3,2016,1,645
0,6,44,2,2016,1,320
1,20,44,2,2016,1,310
2,3,44,2,2016,1,283
3,0,44,2,2016,1,781
4,19,44,2,2016,1,739
5,9,44,2,2016,1,680
6,12,44,2,2016,1,983
7,2,44,2,2016,1,314
8,16,44,2,2016,1,1227
9,17,44,2,2016,1,327
10,7,44,2,2016,1,1339
11,11,44,2,2016,1,463
12,1,44,2,2016,1,867
13,13,44,2,2016,1,1112
14,8,44,2,2016,1,1942
15,14,44,2,2016,1,472
16,15,44,2,2016,1,548
17,10,44,2,2016,1,374
18,4,44,2,2016,1,354
19,18,44,2,2016,1,314
20,21,44,2,2016,1,440
21,5,44,2,2016,1,221
0,6,15,0,2016,1,377
1,20,15,0,2016,1,439
2,3,15,0,2016,1,136
3,0,15,0,2016,1,315
4,19,15,0,2016,1,825
5,9,15,0,2016,1,603
6,12,15,0,2016,1,1125
7,2,15,0,2016,1,255
8,16,15,0,2016,1,789
9,17,15,0,2016,1,413
10,7,15,0,2016,1,1936
11,11,15,0,2016,1,453
12,1,15,0,2016,1,1016
13,13,15,0,2016,1,1137
14,8,15,0,2016,1,990
15,14,15,0,2016,1,594
16,15,15,0,2016,1,559
17,10,15,0,2016,1,791
18,4,15,0,2016,1,185
19,18,15,0,2016,1,361
20,21,15,0,2016,1,511
21,5,15,0,2016,1,172
0,6,56,3,2016,1,641
1,20,56,3,2016,1,375
2,3,56,3,2016,1,80
3,0,56,3,2016,1,587
4,19,56,3,2016,1,832
5,9,56,3,2016,1,855
6,12,56,3,2016,1,612
7,2,56,3,2016,1,139
8,16,56,3,2016,1,2156
9,17,56,3,2016,1,407
10,7,56,3,2016,1,2028
11,11,56,3,2016,1,543
12,1,56,3,2016,1,538
13,13,56,3,2016,1,875
14,8,56,3,2016,1,1484
15,14,56,3,2016,1,549
16,15,56,3,2016,1,592
17,10,56,3,2016,1,954
18,4,56,3,2016,1,186
19,18,56,3,2016,1,531
20,21,56,3,2016,1,321
21,5,56,3,2016,1,93
0,6,18,2,2016,1,427
1,20,18,2,2016,1,464
2,3,18,2,2016,1,225
3,0,18,2,2016,1,617
4,19,18,2,2016,1,850
5,9,18,2,2016,1,287
6,12,18,2,2016,1,777
7,2,18,2,2016,1,182
8,16,18,2,2016,1,1965
9,17,18,2,2016,1,379
10,7,18,2,2016,1,749
11,11,18,2,2016,1,289
12,1,18,2,2016,1,549
13,13,18,2,2016,1,754
14,8,18,2,2016,1,679
15,14,18,2,2016,1,373
16,15,18,2,2016,1,471
17,10,18,2,2016,1,456
18,4,18,2,2016,1,333
19,18,18,2,2016,1,535
20,21,18,2,2016,1,370
21,5,18,2,2016,1,374
0,6,7,3,2016,1,632
1,20,7,3,2016,1,337
2,3,7,3,2016,1,382
3,0,7,3,2016,1,709
4,19,7,3,2016,1,1265
5,9,7,3,2016,1,1338
6,12,7,3,2016,1,1919
7,2,7,3,2016,1,381
8,16,7,3,2016,1,1196
9,17,7,3,2016,1,312
10,7,7,3,2016,1,2659
11,11,7,3,2016,1,1035
12,1,7,3,2016,1,1410
13,13,7,3,2016,1,2054
14,8,7,3,2016,1,1214
15,14,7,3,2016,1,1033
16,15,7,3,2016,1,1096
17,10,7,3,2016,1,498
18,4,7,3,2016,1,298
19,18,7,3,2016,1,669
20,21,7,3,2016,1,771
21,5,7,3,2016,1,218
0,6,17,2,2016,1,374
1,20,17,2,2016,1,312
2,3,17,2,2016,1,400
3,0,17,2,2016,1,382
4,19,17,2,2016,1,651
5,9,17,2,2016,1,703
6,12,17,2,2016,1,1043
7,2,17,2,2016,1,228
8,16,17,2,2016,1,480
9,17,17,2,2016,1,169
10,7,17,2,2016,1,927
11,11,17,2,2016,1,344
12,1,17,2,2016,1,582
13,13,17,2,2016,1,955
14,8,17,2,2016,1,357
15,14,17,2,2016,1,656
16,15,17,2,2016,1,943
17,10,17,2,2016,1,156
18,4,17,2,2016,1,207
19,18,17,2,2016,1,470
20,21,17,2,2016,1,733
21,5,17,2,2016,1,247
0,6,57,2,2016,1,289
1,20,57,2,2016,1,676
2,3,57,2,2016,1,614
3,0,57,2,2016,1,823
4,19,57,2,2016,1,1806
5,9,57,2,2016,1,1055
6,12,57,2,2016,1,1659
7,2,57,2,2016,1,671
8,16,57,2,2016,1,1131
9,17,57,2,2016,1,418
10,7,57,2,2016,1,1289
11,11,57,2,2016,1,663
12,1,57,2,2016,1,1473
13,13,57,2,2016,1,1851
14,8,57,2,2016,1,979
15,14,57,2,2016,1,716
16,15,57,2,2016,1,1172
17,10,57,2,2016,1,341
18,4,57,2,2016,1,323
19,18,57,2,2016,1,1880
20,21,57,2,2016,1,1164
21,5,57,2,2016,1,184
0,6,59,2,2016,1,511
1,20,59,2,2016,1,905
2,3,59,2,2016,1,646
3,0,59,2,2016,1,1119
4,19,59,2,2016,1,2331
5,9,59,2,2016,1,1188
6,12,59,2,2016,1,1240
7,2,59,2,2016,1,527
8,16,59,2,2016,1,1642
9,17,59,2,2016,1,521
10,7,59,2,2016,1,1894
11,11,59,2,2016,1,713
12,1,59,2,2016,1,1091
13,13,59,2,2016,1,1873
14,8,59,2,2016,1,1342
15,14,59,2,2016,1,998
16,15,59,2,2016,1,1709
17,10,59,2,2016,1,563
18,4,59,2,2016,1,351
19,18,59,2,2016,1,2161
20,21,59,2,2016,1,1023
21,5,59,2,2016,1,209
0,6,54,1,2016,1,63
1,20,54,1,2016,1,2334
2,3,54,1,2016,1,78
3,0,54,1,2016,1,409
4,19,54,1,2016,1,1034
5,9,54,1,2016,1,378
6,12,54,1,2016,1,1070
7,2,54,1,2016,1,194
8,16,54,1,2016,1,1381
9,17,54,1,2016,1,156
10,7,54,1,2016,1,1028
11,11,54,1,2016,1,214
12,1,54,1,2016,1,874
13,13,54,1,2016,1,2101
14,8,54,1,2016,1,867
15,14,54,1,2016,1,1027
16,15,54,1,2016,1,727
17,10,54,1,2016,1,229
18,4,54,1,2016,1,244
19,18,54,1,2016,1,1781
20,21,54,1,2016,1,474
21,5,54,1,2016,1,99
0,6,48,3,2016,1,314
1,20,48,3,2016,1,296
2,3,48,3,2016,1,210
3,0,48,3,2016,1,935
4,19,48,3,2016,1,1096
5,9,48,3,2016,1,562
6,12,48,3,2016,1,1235
7,2,48,3,2016,1,399
8,16,48,3,2016,1,698
9,17,48,3,2016,1,313
10,7,48,3,2016,1,1080
11,11,48,3,2016,1,345
12,1,48,3,2016,1,1018
13,13,48,3,2016,1,1880
14,8,48,3,2016,1,520
15,14,48,3,2016,1,324
16,15,48,3,2016,1,698
17,10,48,3,2016,1,194
18,4,48,3,2016,1,64
19,18,48,3,2016,1,1130
20,21,48,3,2016,1,678
21,5,48,3,2016,1,31
0,6,45,3,2016,1,1323
1,20,45,3,2016,1,587
2,3,45,3,2016,1,529
3,0,45,3,2016,1,488
4,19,45,3,2016,1,1979
5,9,45,3,2016,1,1526
6,12,45,3,2016,1,3685
7,2,45,3,2016,1,805
8,16,45,3,2016,1,1424
9,17,45,3,2016,1,464
10,7,45,3,2016,1,3597
11,11,45,3,2016,1,1108
12,1,45,3,2016,1,1899
13,13,45,3,2016,1,2861
14,8,45,3,2016,1,1696
15,14,45,3,2016,1,1580
16,15,45,3,2016,1,1213
17,10,45,3,2016,1,379
18,4,45,3,2016,1,305
19,18,45,3,2016,1,391
20,21,45,3,2016,1,853
21,5,45,3,2016,1,197
0,6,38,2,2016,1,204
1,20,38,2,2016,1,121
2,3,38,2,2016,1,81
3,0,38,2,2016,1,130
4,19,38,2,2016,1,340
5,9,38,2,2016,1,208
6,12,38,2,2016,1,228
7,2,38,2,2016,1,57
8,16,38,2,2016,1,570
9,17,38,2,2016,1,262
10,7,38,2,2016,1,454
11,11,38,2,2016,1,82
12,1,38,2,2016,1,115
13,13,38,2,2016,1,151
14,8,38,2,2016,1,433
15,14,38,2,2016,1,278
16,15,38,2,2016,1,375
17,10,38,2,2016,1,131
18,4,38,2,2016,1,141
19,18,38,2,2016,1,178
20,21,38,2,2016,1,221
21,5,38,2,2016,1,79
0,6,13,2,2016,2,134
1,20,13,2,2016,2,227
2,3,13,2,2016,2,123
3,0,13,2,2016,2,160
4,19,13,2,2016,2,311
5,9,13,2,2016,2,125
6,12,13,2,2016,2,254
7,2,13,2,2016,2,126
8,16,13,2,2016,2,932
9,17,13,2,2016,2,224
10,7,13,2,2016,2,540
11,11,13,2,2016,2,86
12,1,13,2,2016,2,138
13,13,13,2,2016,2,225
14,8,13,2,2016,2,342
15,14,13,2,2016,2,275
16,15,13,2,2016,2,157
17,10,13,2,2016,2,150
18,4,13,2,2016,2,433
19,18,13,2,2016,2,141
20,21,13,2,2016,2,116
21,5,13,2,2016,2,148
0,6,14,3,2016,2,262
1,20,14,3,2016,2,222
2,3,14,3,2016,2,125
3,0,14,3,2016,2,209
4,19,14,3,2016,2,504
5,9,14,3,2016,2,169
6,12,14,3,2016,2,445
7,2,14,3,2016,2,164
8,16,14,3,2016,2,2585
9,17,14,3,2016,2,411
10,7,14,3,2016,2,1328
11,11,14,3,2016,2,167
12,1,14,3,2016,2,354
13,13,14,3,2016,2,396
14,8,14,3,2016,2,1026
15,14,14,3,2016,2,375
16,15,14,3,2016,2,402
17,10,14,3,2016,2,577
18,4,14,3,2016,2,783
19,18,14,3,2016,2,130
20,21,14,3,2016,2,138
21,5,14,3,2016,2,291
0,6,10,2,2016,2,77
1,20,10,2,2016,2,206
2,3,10,2,2016,2,91
3,0,10,2,2016,2,257
4,19,10,2,2016,2,187
5,9,10,2,2016,2,64
6,12,10,2,2016,2,152
7,2,10,2,2016,2,63
8,16,10,2,2016,2,549
9,17,10,2,2016,2,109
10,7,10,2,2016,2,218
11,11,10,2,2016,2,40
12,1,10,2,2016,2,139
13,13,10,2,2016,2,172
14,8,10,2,2016,2,174
15,14,10,2,2016,2,130
16,15,10,2,2016,2,118
17,10,10,2,2016,2,66
18,4,10,2,2016,2,246
19,18,10,2,2016,2,105
20,21,10,2,2016,2,114
21,5,10,2,2016,2,187
0,6,36,3,2016,2,118
1,20,36,3,2016,2,105
2,3,36,3,2016,2,69
3,0,36,3,2016,2,190
4,19,36,3,2016,2,292
5,9,36,3,2016,2,191
6,12,36,3,2016,2,173
7,2,36,3,2016,2,74
8,16,36,3,2016,2,1368
9,17,36,3,2016,2,192
10,7,36,3,2016,2,507
11,11,36,3,2016,2,140
12,1,36,3,2016,2,191
13,13,36,3,2016,2,244
14,8,36,3,2016,2,511
15,14,36,3,2016,2,282
16,15,36,3,2016,2,238
17,10,36,3,2016,2,152
18,4,36,3,2016,2,305
19,18,36,3,2016,2,100
20,21,36,3,2016,2,112
21,5,36,3,2016,2,125
0,6,6,1,2016,2,138
1,20,6,1,2016,2,2559
2,3,6,1,2016,2,257
3,0,6,1,2016,2,125
4,19,6,1,2016,2,1289
5,9,6,1,2016,2,1946
6,12,6,1,2016,2,3478
7,2,6,1,2016,2,1096
8,16,6,1,2016,2,794
9,17,6,1,2016,2,2843
10,7,6,1,2016,2,1736
11,11,6,1,2016,2,1085
12,1,6,1,2016,2,2579
13,13,6,1,2016,2,4158
14,8,6,1,2016,2,1111
15,14,6,1,2016,2,1058
16,15,6,1,2016,2,1476
17,10,6,1,2016,2,399
18,4,6,1,2016,2,557
19,18,6,1,2016,2,194
20,21,6,1,2016,2,1145
21,5,6,1,2016,2,458
0,6,9,2,2016,2,80
1,20,9,2,2016,2,178
2,3,9,2,2016,2,321
3,0,9,2,2016,2,72
4,19,9,2,2016,2,607
5,9,9,2,2016,2,758
6,12,9,2,2016,2,614
7,2,9,2,2016,2,250
8,16,9,2,2016,2,1441
9,17,9,2,2016,2,385
10,7,9,2,2016,2,799
11,11,9,2,2016,2,496
12,1,9,2,2016,2,770
13,13,9,2,2016,2,1247
14,8,9,2,2016,2,264
15,14,9,2,2016,2,799
16,15,9,2,2016,2,832
17,10,9,2,2016,2,83
18,4,9,2,2016,2,109
19,18,9,2,2016,2,312
20,21,9,2,2016,2,176
21,5,9,2,2016,2,218
0,6,43,1,2016,2,527
1,20,43,1,2016,2,43
2,3,43,1,2016,2,19
3,0,43,1,2016,2,361
4,19,43,1,2016,2,82
5,9,43,1,2016,2,96
6,12,43,1,2016,2,335
7,2,43,1,2016,2,53
8,16,43,1,2016,2,183
9,17,43,1,2016,2,32
10,7,43,1,2016,2,394
11,11,43,1,2016,2,42
12,1,43,1,2016,2,130
13,13,43,1,2016,2,182
14,8,43,1,2016,2,262
15,14,43,1,2016,2,47
16,15,43,1,2016,2,46
17,10,43,1,2016,2,35
18,4,43,1,2016,2,72
19,18,43,1,2016,2,39
20,21,43,1,2016,2,81
21,5,43,1,2016,2,54
0,6,25,3,2016,2,253
1,20,25,3,2016,2,100
2,3,25,3,2016,2,48
3,0,25,3,2016,2,76
4,19,25,3,2016,2,195
5,9,25,3,2016,2,275
6,12,25,3,2016,2,281
7,2,25,3,2016,2,28
8,16,25,3,2016,2,57
9,17,25,3,2016,2,66
10,7,25,3,2016,2,974
11,11,25,3,2016,2,118
12,1,25,3,2016,2,88
13,13,25,3,2016,2,189
14,8,25,3,2016,2,633
15,14,25,3,2016,2,152
16,15,25,3,2016,2,160
17,10,25,3,2016,2,56
18,4,25,3,2016,2,40
19,18,25,3,2016,2,39
20,21,25,3,2016,2,100
21,5,25,3,2016,2,20
0,6,39,2,2016,2,511
1,20,39,2,2016,2,360
2,3,39,2,2016,2,213
3,0,39,2,2016,2,307
4,19,39,2,2016,2,680
5,9,39,2,2016,2,528
6,12,39,2,2016,2,744
7,2,39,2,2016,2,222
8,16,39,2,2016,2,484
9,17,39,2,2016,2,202
10,7,39,2,2016,2,1018
11,11,39,2,2016,2,383
12,1,39,2,2016,2,449
13,13,39,2,2016,2,672
14,8,39,2,2016,2,604
15,14,39,2,2016,2,552
16,15,39,2,2016,2,634
17,10,39,2,2016,2,264
18,4,39,2,2016,2,195
19,18,39,2,2016,2,203
20,21,39,2,2016,2,267
21,5,39,2,2016,2,123
0,6,30,3,2016,2,545
1,20,30,3,2016,2,240
2,3,30,3,2016,2,212
3,0,30,3,2016,2,101
4,19,30,3,2016,2,1083
5,9,30,3,2016,2,1182
6,12,30,3,2016,2,1428
7,2,30,3,2016,2,264
8,16,30,3,2016,2,393
9,17,30,3,2016,2,309
10,7,30,3,2016,2,2924
11,11,30,3,2016,2,548
12,1,30,3,2016,2,954
13,13,30,3,2016,2,1210
14,8,30,3,2016,2,1398
15,14,30,3,2016,2,664
16,15,30,3,2016,2,733
17,10,30,3,2016,2,228
18,4,30,3,2016,2,209
19,18,30,3,2016,2,225
20,21,30,3,2016,2,258
21,5,30,3,2016,2,175
0,6,49,3,2016,2,38
1,20,49,3,2016,2,103
2,3,49,3,2016,2,174
3,0,49,3,2016,2,72
4,19,49,3,2016,2,807
5,9,49,3,2016,2,626
6,12,49,3,2016,2,1342
7,2,49,3,2016,2,270
8,16,49,3,2016,2,289
9,17,49,3,2016,2,276
10,7,49,3,2016,2,779
11,11,49,3,2016,2,652
12,1,49,3,2016,2,741
13,13,49,3,2016,2,1382
14,8,49,3,2016,2,823
15,14,49,3,2016,2,443
16,15,49,3,2016,2,937
17,10,49,3,2016,2,190
18,4,49,3,2016,2,132
19,18,49,3,2016,2,271
20,21,49,3,2016,2,421
21,5,49,3,2016,2,79
0,6,26,3,2016,2,23
1,20,26,3,2016,2,217
2,3,26,3,2016,2,150
3,0,26,3,2016,2,72
4,19,26,3,2016,2,453
5,9,26,3,2016,2,266
6,12,26,3,2016,2,1114
7,2,26,3,2016,2,225
8,16,26,3,2016,2,221
9,17,26,3,2016,2,206
10,7,26,3,2016,2,284
11,11,26,3,2016,2,325
12,1,26,3,2016,2,883
13,13,26,3,2016,2,751
14,8,26,3,2016,2,256
15,14,26,3,2016,2,284
16,15,26,3,2016,2,477
17,10,26,3,2016,2,95
18,4,26,3,2016,2,149
19,18,26,3,2016,2,155
20,21,26,3,2016,2,388
21,5,26,3,2016,2,131
0,6,31,2,2016,2,130
1,20,31,2,2016,2,338
2,3,31,2,2016,2,137
3,0,31,2,2016,2,109
4,19,31,2,2016,2,901
5,9,31,2,2016,2,660
6,12,31,2,2016,2,621
7,2,31,2,2016,2,232
8,16,31,2,2016,2,298
9,17,31,2,2016,2,174
10,7,31,2,2016,2,861
11,11,31,2,2016,2,504
12,1,31,2,2016,2,623
13,13,31,2,2016,2,786
14,8,31,2,2016,2,640
15,14,31,2,2016,2,492
16,15,31,2,2016,2,399
17,10,31,2,2016,2,190
18,4,31,2,2016,2,155
19,18,31,2,2016,2,252
20,21,31,2,2016,2,331
21,5,31,2,2016,2,248
0,6,21,2,2016,2,360
1,20,21,2,2016,2,825
2,3,21,2,2016,2,297
3,0,21,2,2016,2,297
4,19,21,2,2016,2,1779
5,9,21,2,2016,2,1365
6,12,21,2,2016,2,1514
7,2,21,2,2016,2,293
8,16,21,2,2016,2,552
9,17,21,2,2016,2,312
10,7,21,2,2016,2,2048
11,11,21,2,2016,2,796
12,1,21,2,2016,2,1405
13,13,21,2,2016,2,2208
14,8,21,2,2016,2,1317
15,14,21,2,2016,2,1019
16,15,21,2,2016,2,944
17,10,21,2,2016,2,377
18,4,21,2,2016,2,439
19,18,21,2,2016,2,523
20,21,21,2,2016,2,455
21,5,21,2,2016,2,417
0,6,8,3,2016,2,406
1,20,8,3,2016,2,255
2,3,8,3,2016,2,266
3,0,8,3,2016,2,612
4,19,8,3,2016,2,548
5,9,8,3,2016,2,475
6,12,8,3,2016,2,957
7,2,8,3,2016,2,558
8,16,8,3,2016,2,134
9,17,8,3,2016,2,128
10,7,8,3,2016,2,1242
11,11,8,3,2016,2,233
12,1,8,3,2016,2,842
13,13,8,3,2016,2,731
14,8,8,3,2016,2,584
15,14,8,3,2016,2,233
16,15,8,3,2016,2,340
17,10,8,3,2016,2,162
18,4,8,3,2016,2,160
19,18,8,3,2016,2,413
20,21,8,3,2016,2,424
21,5,8,3,2016,2,116
0,6,12,3,2016,2,35
1,20,12,3,2016,2,757
2,3,12,3,2016,2,514
3,0,12,3,2016,2,466
4,19,12,3,2016,2,1370
5,9,12,3,2016,2,352
6,12,12,3,2016,2,2068
7,2,12,3,2016,2,571
8,16,12,3,2016,2,627
9,17,12,3,2016,2,278
10,7,12,3,2016,2,541
11,11,12,3,2016,2,261
12,1,12,3,2016,2,2309
13,13,12,3,2016,2,1238
14,8,12,3,2016,2,384
15,14,12,3,2016,2,389
16,15,12,3,2016,2,1115
17,10,12,3,2016,2,302
18,4,12,3,2016,2,854
19,18,12,3,2016,2,167
20,21,12,3,2016,2,499
21,5,12,3,2016,2,1179
0,6,23,3,2016,2,573
1,20,23,3,2016,2,563
2,3,23,3,2016,2,335
3,0,23,3,2016,2,353
4,19,23,3,2016,2,1405
5,9,23,3,2016,2,1494
6,12,23,3,2016,2,2478
7,2,23,3,2016,2,779
8,16,23,3,2016,2,535
9,17,23,3,2016,2,397
10,7,23,3,2016,2,3297
11,11,23,3,2016,2,1077
12,1,23,3,2016,2,1882
13,13,23,3,2016,2,1915
14,8,23,3,2016,2,1321
15,14,23,3,2016,2,916
16,15,23,3,2016,2,1083
17,10,23,3,2016,2,446
18,4,23,3,2016,2,394
19,18,23,3,2016,2,586
20,21,23,3,2016,2,688
21,5,23,3,2016,2,210
0,6,52,3,2016,2,300
1,20,52,3,2016,2,389
2,3,52,3,2016,2,383
3,0,52,3,2016,2,209
4,19,52,3,2016,2,991
5,9,52,3,2016,2,887
6,12,52,3,2016,2,2475
7,2,52,3,2016,2,1042
8,16,52,3,2016,2,178
9,17,52,3,2016,2,173
10,7,52,3,2016,2,941
11,11,52,3,2016,2,332
12,1,52,3,2016,2,2876
13,13,52,3,2016,2,1336
14,8,52,3,2016,2,560
15,14,52,3,2016,2,332
16,15,52,3,2016,2,599
17,10,52,3,2016,2,127
18,4,52,3,2016,2,461
19,18,52,3,2016,2,370
20,21,52,3,2016,2,406
21,5,52,3,2016,2,551
0,6,47,3,2016,2,162
1,20,47,3,2016,2,215
2,3,47,3,2016,2,173
3,0,47,3,2016,2,607
4,19,47,3,2016,2,485
5,9,47,3,2016,2,265
6,12,47,3,2016,2,694
7,2,47,3,2016,2,225
8,16,47,3,2016,2,132
9,17,47,3,2016,2,72
10,7,47,3,2016,2,733
11,11,47,3,2016,2,114
12,1,47,3,2016,2,874
13,13,47,3,2016,2,536
14,8,47,3,2016,2,311
15,14,47,3,2016,2,217
16,15,47,3,2016,2,193
17,10,47,3,2016,2,162
18,4,47,3,2016,2,324
19,18,47,3,2016,2,158
20,21,47,3,2016,2,184
21,5,47,3,2016,2,427
0,6,40,2,2016,2,568
1,20,40,2,2016,2,407
2,3,40,2,2016,2,174
3,0,40,2,2016,2,395
4,19,40,2,2016,2,779
5,9,40,2,2016,2,600
6,12,40,2,2016,2,681
7,2,40,2,2016,2,235
8,16,40,2,2016,2,423
9,17,40,2,2016,2,211
10,7,40,2,2016,2,1323
11,11,40,2,2016,2,454
12,1,40,2,2016,2,517
13,13,40,2,2016,2,652
14,8,40,2,2016,2,1395
15,14,40,2,2016,2,532
16,15,40,2,2016,2,612
17,10,40,2,2016,2,407
18,4,40,2,2016,2,172
19,18,40,2,2016,2,350
20,21,40,2,2016,2,275
21,5,40,2,2016,2,146
0,6,16,3,2016,2,184
1,20,16,3,2016,2,407
2,3,16,3,2016,2,281
3,0,16,3,2016,2,555
4,19,16,3,2016,2,1439
5,9,16,3,2016,2,517
6,12,16,3,2016,2,1121
7,2,16,3,2016,2,373
8,16,16,3,2016,2,323
9,17,16,3,2016,2,161
10,7,16,3,2016,2,1522
11,11,16,3,2016,2,252
12,1,16,3,2016,2,1404
13,13,16,3,2016,2,955
14,8,16,3,2016,2,893
15,14,16,3,2016,2,473
16,15,16,3,2016,2,394
17,10,16,3,2016,2,280
18,4,16,3,2016,2,487
19,18,16,3,2016,2,214
20,21,16,3,2016,2,352
21,5,16,3,2016,2,475
0,6,28,0,2016,2,350
1,20,28,0,2016,2,244
2,3,28,0,2016,2,150
3,0,28,0,2016,2,426
4,19,28,0,2016,2,562
5,9,28,0,2016,2,357
6,12,28,0,2016,2,860
7,2,28,0,2016,2,166
8,16,28,0,2016,2,342
9,17,28,0,2016,2,125
10,7,28,0,2016,2,1512
11,11,28,0,2016,2,200
12,1,28,0,2016,2,764
13,13,28,0,2016,2,578
14,8,28,0,2016,2,1062
15,14,28,0,2016,2,314
16,15,28,0,2016,2,263
17,10,28,0,2016,2,236
18,4,28,0,2016,2,246
19,18,28,0,2016,2,94
20,21,28,0,2016,2,259
21,5,28,0,2016,2,242
0,6,11,2,2016,2,80
1,20,11,2,2016,2,186
2,3,11,2,2016,2,114
3,0,11,2,2016,2,148
4,19,11,2,2016,2,509
5,9,11,2,2016,2,870
6,12,11,2,2016,2,1101
7,2,11,2,2016,2,211
8,16,11,2,2016,2,89
9,17,11,2,2016,2,104
10,7,11,2,2016,2,502
11,11,11,2,2016,2,200
12,1,11,2,2016,2,753
13,13,11,2,2016,2,528
14,8,11,2,2016,2,143
15,14,11,2,2016,2,242
16,15,11,2,2016,2,234
17,10,11,2,2016,2,45
18,4,11,2,2016,2,232
19,18,11,2,2016,2,271
20,21,11,2,2016,2,166
21,5,11,2,2016,2,152
0,6,0,3,2016,2,279
1,20,0,3,2016,2,87
2,3,0,3,2016,2,51
3,0,0,3,2016,2,424
4,19,0,3,2016,2,325
5,9,0,3,2016,2,144
6,12,0,3,2016,2,240
