province,adcode,model,regYear,regMonth,popularity
8,16,32,2017,6,1134
8,16,32,2017,7,584
8,16,32,2017,8,520
8,16,32,2017,9,623
8,16,32,2017,10,685
8,16,32,2017,11,370
8,16,32,2017,12,728
8,16,2,2016,1,2208
8,16,2,2016,2,2526
8,16,2,2016,3,2966
8,16,2,2016,4,2498
8,16,2,2016,5,2582
8,16,2,2016,6,2656
8,16,2,2016,7,2627
8,16,2,2016,8,2721
8,16,2,2016,9,2766
8,16,2,2016,10,2966
8,16,2,2016,11,2598
8,16,2,2016,12,2753
8,16,2,2017,1,2440
8,16,2,2017,2,3412
8,16,2,2017,3,1856
8,16,2,2017,4,1687
8,16,2,2017,5,1989
8,16,2,2017,6,2099
8,16,2,2017,7,1934
8,16,2,2017,8,1975
8,16,2,2017,9,2132
8,16,2,2017,10,2298
8,16,2,2017,11,2002
8,16,2,2017,12,1809
8,16,49,2016,1,24365
8,16,49,2016,2,5956
8,16,49,2016,3,6669
8,16,49,2016,4,6106
8,16,49,2016,5,6807
8,16,49,2016,6,4925
8,16,49,2016,7,4343
8,16,49,2016,8,3846
8,16,49,2016,9,4438
8,16,49,2016,10,4195
8,16,49,2016,11,3741
8,16,49,2016,12,4030
8,16,49,2017,1,3255
8,16,49,2017,2,4479
8,16,49,2017,3,21243
8,16,49,2017,4,34890
8,16,49,2017,5,7587
8,16,49,2017,6,7159
8,16,49,2017,7,6131
8,16,49,2017,8,6965
8,16,49,2017,9,7636
8,16,49,2017,10,8939
8,16,49,2017,11,15597
8,16,49,2017,12,27173
8,16,58,2016,1,10389
8,16,58,2016,2,10688
8,16,58,2016,3,11255
8,16,58,2016,4,9677
8,16,58,2016,5,10133
8,16,58,2016,6,11708
8,16,58,2016,7,11752
8,16,58,2016,8,12702
8,16,58,2016,9,15262
8,16,58,2016,10,15264
8,16,58,2016,11,13393
8,16,58,2016,12,13912
8,16,58,2017,1,11957
8,16,58,2017,2,16406
8,16,58,2017,3,12162
8,16,58,2017,4,9113
8,16,58,2017,5,8502
8,16,58,2017,6,7412
8,16,58,2017,7,7517
8,16,58,2017,8,8668
8,16,58,2017,9,9461
8,16,58,2017,10,9700
8,16,58,2017,11,10082
8,16,58,2017,12,7383
8,16,54,2016,1,2816
8,16,54,2016,2,2275
8,16,54,2016,3,2606
8,16,54,2016,4,2343
8,16,54,2016,5,2594
8,16,54,2016,6,2732
8,16,54,2016,7,2791
8,16,54,2016,8,2865
8,16,54,2016,9,3257
8,16,54,2016,10,3125
8,16,54,2016,11,3399
8,16,54,2016,12,3756
8,16,54,2017,1,2318
8,16,54,2017,2,3102
8,16,54,2017,3,3072
8,16,54,2017,4,3045
8,16,54,2017,5,3191
8,16,54,2017,6,3241
8,16,54,2017,7,3368
8,16,54,2017,8,2223
8,16,54,2017,9,1277
8,16,54,2017,10,1265
8,16,54,2017,11,2256
8,16,54,2017,12,2354
8,16,47,2016,1,2476
8,16,47,2016,2,4090
8,16,47,2016,3,4016
8,16,47,2016,4,3074
8,16,47,2016,5,2509
8,16,47,2016,6,2296
8,16,47,2016,7,2241
8,16,47,2016,8,2283
8,16,47,2016,9,2350
8,16,47,2016,10,2398
8,16,47,2016,11,2241
8,16,47,2016,12,2296
8,16,47,2017,1,2538
8,16,47,2017,2,3358
8,16,47,2017,3,2177
8,16,47,2017,4,1898
8,16,47,2017,5,2284
8,16,47,2017,6,2127
8,16,47,2017,7,2167
8,16,47,2017,8,2197
8,16,47,2017,9,2404
8,16,47,2017,10,2604
8,16,47,2017,11,2810
8,16,47,2017,12,2890
8,16,33,2016,1,6924
8,16,33,2016,2,5438
8,16,33,2016,3,6286
8,16,33,2016,4,5385
8,16,33,2016,5,5569
8,16,33,2016,6,5197
8,16,33,2016,7,4999
8,16,33,2016,8,5275
8,16,33,2016,9,5981
8,16,33,2016,10,6628
8,16,33,2016,11,5971
8,16,33,2016,12,6492
8,16,33,2017,1,6070
8,16,33,2017,2,8699
8,16,33,2017,3,7340
8,16,33,2017,4,6031
8,16,33,2017,5,6574
8,16,33,2017,6,6831
8,16,33,2017,7,7104
8,16,33,2017,8,7551
8,16,33,2017,9,8018
8,16,33,2017,10,7763
8,16,33,2017,11,7099
8,16,33,2017,12,7486
8,16,56,2016,1,9180
8,16,56,2016,2,11982
8,16,56,2016,3,11161
8,16,56,2016,4,8146
8,16,56,2016,5,6854
8,16,56,2016,6,7075
8,16,56,2016,7,8885
8,16,56,2016,8,9469
8,16,56,2016,9,11678
8,16,56,2016,10,13093
8,16,56,2016,11,11546
8,16,56,2016,12,11660
8,16,56,2017,1,9877
8,16,56,2017,2,13973
8,16,56,2017,3,8709
8,16,56,2017,4,6101
8,16,56,2017,5,5935
8,16,56,2017,6,5952
8,16,56,2017,7,5486
8,16,56,2017,8,5518
8,16,56,2017,9,5480
8,16,56,2017,10,5438
8,16,56,2017,11,5668
8,16,56,2017,12,5764
8,16,15,2016,1,3537
8,16,15,2016,2,4191
8,16,15,2016,3,4089
8,16,15,2016,4,3509
8,16,15,2016,5,3982
8,16,15,2016,6,3980
8,16,15,2016,7,4317
8,16,15,2016,8,4437
8,16,15,2016,9,4575
8,16,15,2016,10,4992
8,16,15,2016,11,4140
8,16,15,2016,12,4141
8,16,15,2017,1,3605
8,16,15,2017,2,4635
8,16,15,2017,3,2468
8,16,15,2017,4,2424
8,16,15,2017,5,2805
8,16,15,2017,6,2334
8,16,15,2017,7,2501
8,16,15,2017,8,2827
8,16,15,2017,9,2825
8,16,15,2017,10,2715
8,16,15,2017,11,2215
8,16,15,2017,12,2506
8,16,13,2016,1,7182
8,16,13,2016,2,9774
8,16,13,2016,3,9347
8,16,13,2016,4,7500
8,16,13,2016,5,7709
8,16,13,2016,6,7422
8,16,13,2016,7,7609
8,16,13,2016,8,8183
8,16,13,2016,9,10654
8,16,13,2016,10,10337
8,16,13,2016,11,9032
8,16,13,2016,12,8936
8,16,13,2017,1,7885
8,16,13,2017,2,10537
8,16,13,2017,3,6753
8,16,13,2017,4,5030
8,16,13,2017,5,5095
8,16,13,2017,6,4871
8,16,13,2017,7,4032
8,16,13,2017,8,4282
8,16,13,2017,9,4569
8,16,13,2017,10,6098
8,16,13,2017,11,4461
8,16,13,2017,12,4778
8,16,18,2016,1,6185
8,16,18,2016,2,6838
8,16,18,2016,3,7910
8,16,18,2016,4,6107
8,16,18,2016,5,6354
8,16,18,2016,6,7010
8,16,18,2016,7,6750
8,16,18,2016,8,6815
8,16,18,2016,9,8062
8,16,18,2016,10,8783
8,16,18,2016,11,7361
8,16,18,2016,12,8307
8,16,18,2017,1,7321
8,16,18,2017,2,9893
8,16,18,2017,3,5883
8,16,18,2017,4,4920
8,16,18,2017,5,4818
8,16,18,2017,6,4869
8,16,18,2017,7,4033
8,16,18,2017,8,4072
8,16,18,2017,9,4373
8,16,18,2017,10,4831
8,16,18,2017,11,4069
8,16,18,2017,12,4104
8,16,50,2016,1,9311
8,16,50,2016,2,11446
8,16,50,2016,3,11520
8,16,50,2016,4,10677
8,16,50,2016,5,11984
8,16,50,2016,6,10927
8,16,50,2016,7,10673
8,16,50,2016,8,10860
8,16,50,2016,9,12454
8,16,50,2016,10,13464
8,16,50,2016,11,11984
8,16,50,2016,12,13122
8,16,50,2017,1,13394
8,16,50,2017,2,17156
8,16,50,2017,3,11557
8,16,50,2017,4,10815
8,16,50,2017,5,10611
8,16,50,2017,6,11023
8,16,50,2017,7,10315
8,16,50,2017,8,11241
8,16,50,2017,9,10994
8,16,50,2017,10,10450
8,16,50,2017,11,9134
8,16,50,2017,12,9681
8,16,53,2016,1,12357
8,16,53,2016,2,15230
8,16,53,2016,3,16246
8,16,53,2016,4,14415
8,16,53,2016,5,15264
8,16,53,2016,6,14102
8,16,53,2016,7,15275
8,16,53,2016,8,15597
8,16,53,2016,9,18819
8,16,53,2016,10,17968
8,16,53,2016,11,15893
8,16,53,2016,12,17051
8,16,53,2017,1,15624
8,16,53,2017,2,20759
8,16,53,2017,3,13279
8,16,53,2017,4,11571
8,16,53,2017,5,11398
8,16,53,2017,6,12053
8,16,53,2017,7,11509
8,16,53,2017,8,11344
8,16,53,2017,9,10672
8,16,53,2017,10,10609
8,16,53,2017,11,9944
8,16,53,2017,12,9819
8,16,25,2016,1,4122
8,16,25,2016,2,3968
8,16,25,2016,3,4291
8,16,25,2016,4,3662
8,16,25,2016,5,3480
8,16,25,2016,6,3005
8,16,25,2016,7,3426
8,16,25,2016,8,3874
8,16,25,2016,9,4812
8,16,25,2016,10,4835
8,16,25,2016,11,4075
8,16,25,2016,12,4170
8,16,25,2017,1,3838
8,16,25,2017,2,4488
8,16,25,2017,3,2661
8,16,25,2017,4,2994
8,16,25,2017,5,2815
8,16,25,2017,6,2838
8,16,25,2017,7,3857
8,16,25,2017,8,4061
8,16,25,2017,9,3848
8,16,25,2017,10,3693
8,16,25,2017,11,2886
8,16,25,2017,12,2655
8,16,24,2016,1,6938
8,16,24,2016,2,7828
8,16,24,2016,3,7708
8,16,24,2016,4,8567
8,16,24,2016,5,10137
8,16,24,2016,6,8431
8,16,24,2016,7,7901
8,16,24,2016,8,7696
8,16,24,2016,9,8810
8,16,24,2016,10,9225
8,16,24,2016,11,9227
8,16,24,2016,12,9500
8,16,24,2017,1,8495
8,16,24,2017,2,11352
8,16,24,2017,3,6913
8,16,24,2017,4,5776
8,16,24,2017,5,5924
8,16,24,2017,6,6115
8,16,24,2017,7,5624
8,16,24,2017,8,5983
8,16,24,2017,9,5894
8,16,24,2017,10,5750
8,16,24,2017,11,5470
8,16,24,2017,12,6245
8,16,10,2016,1,3140
8,16,10,2016,2,4142
8,16,10,2016,3,4176
8,16,10,2016,4,3803
8,16,10,2016,5,3892
8,16,10,2016,6,3719
8,16,10,2016,7,3724
8,16,10,2016,8,3528
8,16,10,2016,9,3922
8,16,10,2016,10,4563
8,16,10,2016,11,3633
8,16,10,2016,12,3856
8,16,10,2017,1,3755
8,16,10,2017,2,5769
8,16,10,2017,3,2932
8,16,10,2017,4,2613
8,16,10,2017,5,2774
8,16,10,2017,6,2882
8,16,10,2017,7,2765
8,16,10,2017,8,3333
8,16,10,2017,9,3027
8,16,10,2017,10,2882
8,16,10,2017,11,3456
8,16,10,2017,12,2922
8,16,42,2016,1,5133
8,16,42,2016,2,6399
8,16,42,2016,3,6622
8,16,42,2016,4,6353
8,16,42,2016,5,7069
8,16,42,2016,6,6954
8,16,42,2016,7,6874
8,16,42,2016,8,7412
8,16,42,2016,9,8258
8,16,42,2016,10,8839
8,16,42,2016,11,7904
8,16,42,2016,12,8311
8,16,42,2017,1,8142
8,16,42,2017,2,11031
8,16,42,2017,3,7309
8,16,42,2017,4,6585
8,16,42,2017,5,6377
8,16,42,2017,6,6465
8,16,42,2017,7,5866
8,16,42,2017,8,6982
8,16,42,2017,9,7069
8,16,42,2017,10,5946
8,16,42,2017,11,5172
8,16,42,2017,12,5430
8,16,43,2016,1,1985
8,16,43,2016,2,2168
8,16,43,2016,3,2406
8,16,43,2016,4,2057
8,16,43,2016,5,1965
8,16,43,2016,6,1785
8,16,43,2016,7,2123
8,16,43,2016,8,2254
8,16,43,2016,9,2448
8,16,43,2016,10,3159
8,16,43,2016,11,3245
8,16,43,2016,12,2962
8,16,43,2017,1,2997
8,16,43,2017,2,3716
8,16,43,2017,3,3089
8,16,43,2017,4,2659
8,16,43,2017,5,2513
8,16,43,2017,6,2655
8,16,43,2017,7,2440
8,16,43,2017,8,2699
8,16,43,2017,9,2996
8,16,43,2017,10,2973
8,16,43,2017,11,2421
8,16,43,2017,12,2360
8,16,29,2016,1,1330
8,16,29,2016,2,1684
8,16,29,2016,3,1672
8,16,29,2016,4,1528
8,16,29,2016,5,1867
8,16,29,2016,6,1582
8,16,29,2016,7,1488
8,16,29,2016,8,1455
8,16,29,2016,9,1508
8,16,29,2016,10,1528
8,16,29,2016,11,1455
8,16,29,2016,12,1442
8,16,29,2017,1,1395
8,16,29,2017,2,1674
8,16,29,2017,3,1351
8,16,29,2017,4,1291
8,16,29,2017,5,1241
8,16,29,2017,6,1236
8,16,29,2017,7,1229
8,16,29,2017,8,1325
8,16,29,2017,9,1407
8,16,29,2017,10,1472
8,16,29,2017,11,1344
8,16,29,2017,12,1525
8,16,41,2016,1,7762
8,16,41,2016,2,8812
8,16,41,2016,3,10802
8,16,41,2016,4,9514
8,16,41,2016,5,10878
8,16,41,2016,6,9042
8,16,41,2016,7,9676
8,16,41,2016,8,9874
8,16,41,2016,9,10808
8,16,41,2016,10,11719
8,16,41,2016,11,11806
8,16,41,2016,12,11790
8,16,41,2017,1,10853
8,16,41,2017,2,15189
8,16,41,2017,3,10576
8,16,41,2017,4,10969
8,16,41,2017,5,12043
8,16,41,2017,6,10767
8,16,41,2017,7,9447
8,16,41,2017,8,9940
8,16,41,2017,9,9467
8,16,41,2017,10,8981
8,16,41,2017,11,7558
8,16,41,2017,12,7954
8,16,1,2016,1,952
8,16,1,2016,2,1404
8,16,1,2016,3,1361
8,16,1,2016,4,978
8,16,1,2016,5,940
8,16,1,2016,6,934
8,16,1,2016,7,980
8,16,1,2016,8,4005
8,16,1,2016,9,5102
8,16,1,2016,10,5076
8,16,1,2016,11,3583
8,16,1,2016,12,3846
8,16,1,2017,1,4247
8,16,1,2017,2,1164
8,16,1,2017,3,860
8,16,1,2017,4,782
8,16,1,2017,5,749
8,16,1,2017,6,823
8,16,1,2017,7,794
8,16,1,2017,8,644
8,16,1,2017,9,626
8,16,1,2017,10,655
8,16,1,2017,11,587
8,16,1,2017,12,565
6,12,6,2016,1,11802
6,12,6,2016,2,9999
6,12,6,2016,3,8028
6,12,6,2016,4,6233
6,12,6,2016,5,8599
6,12,6,2016,6,7561
6,12,6,2016,7,8176
6,12,6,2016,8,9416
6,12,6,2016,9,9862
6,12,6,2016,10,11551
6,12,6,2016,11,10638
6,12,6,2016,12,12737
6,12,6,2017,1,11084
6,12,6,2017,2,12415
6,12,6,2017,3,10891
6,12,6,2017,4,7188
6,12,6,2017,5,7223
6,12,6,2017,6,7570
6,12,6,2017,7,7477
6,12,6,2017,8,7503
6,12,6,2017,9,6944
6,12,6,2017,10,6969
6,12,6,2017,11,6299
6,12,6,2017,12,7471
6,12,23,2016,1,3047
6,12,23,2016,2,3061
6,12,23,2016,3,2687
6,12,23,2016,4,2782
6,12,23,2016,5,3569
6,12,23,2016,6,3306
6,12,23,2016,7,3703
6,12,23,2016,8,4259
6,12,23,2016,9,4525
6,12,23,2016,10,4961
6,12,23,2016,11,4555
6,12,23,2016,12,4805
6,12,23,2017,1,4352
6,12,23,2017,2,5049
6,12,23,2017,3,4967
6,12,23,2017,4,4229
6,12,23,2017,5,4561
6,12,23,2017,6,4532
6,12,23,2017,7,4648
6,12,23,2017,8,4660
6,12,23,2017,9,4707
6,12,23,2017,10,5645
6,12,23,2017,11,5444
6,12,23,2017,12,6842
6,12,21,2016,1,10660
6,12,21,2016,2,11397
6,12,21,2016,3,11063
6,12,21,2016,4,10230
6,12,21,2016,5,10188
6,12,21,2016,6,9109
6,12,21,2016,7,10496
6,12,21,2016,8,10670
6,12,21,2016,9,11184
6,12,21,2016,10,11009
6,12,21,2016,11,9603
6,12,21,2016,12,10093
6,12,21,2017,1,9042
6,12,21,2017,2,10410
6,12,21,2017,3,10270
6,12,21,2017,4,10083
6,12,21,2017,5,11528
6,12,21,2017,6,10607
6,12,21,2017,7,11245
6,12,21,2017,8,10729
6,12,21,2017,9,10566
6,12,21,2017,10,11135
6,12,21,2017,11,9817
6,12,21,2017,12,11291
6,12,3,2016,1,2037
6,12,3,2016,2,1967
6,12,3,2016,3,1764
6,12,3,2016,4,1712
6,12,3,2016,5,1729
6,12,3,2016,6,1524
6,12,3,2016,7,1581
6,12,3,2016,8,1665
6,12,3,2016,9,1884
6,12,3,2016,10,2014
6,12,3,2016,11,1983
6,12,3,2016,12,2502
6,12,3,2017,1,2210
6,12,3,2017,2,2487
6,12,3,2017,3,2210
6,12,3,2017,4,2023
6,12,3,2017,5,2207
6,12,3,2017,6,2290
6,12,3,2017,7,2215
6,12,3,2017,8,2511
6,12,3,2017,9,2811
6,12,3,2017,10,2897
6,12,3,2017,11,2493
6,12,3,2017,12,2893
6,12,9,2016,1,4276
6,12,9,2016,2,4277
6,12,9,2016,3,3971
6,12,9,2016,4,4916
6,12,9,2016,5,5600
6,12,9,2016,6,4949
6,12,9,2016,7,4746
6,12,9,2016,8,5103
6,12,9,2016,9,8427
6,12,9,2016,10,11088
6,12,9,2016,11,9953
6,12,9,2016,12,8404
6,12,9,2017,1,8217
6,12,9,2017,2,9683
6,12,9,2017,3,11421
6,12,9,2017,4,13621
6,12,9,2017,5,18352
6,12,9,2017,6,13493
6,12,9,2017,7,21921
6,12,9,2017,8,16652
6,12,9,2017,9,5895
6,12,9,2017,10,7893
6,12,9,2017,11,12701
6,12,9,2017,12,29164
6,12,45,2016,1,3508
6,12,45,2016,2,3514
6,12,45,2016,3,2622
6,12,45,2016,4,2078
6,12,45,2016,5,2114
6,12,45,2016,6,1745
6,12,45,2016,7,1847
6,12,45,2016,8,1908
6,12,45,2016,9,1979
6,12,45,2016,10,1953
6,12,45,2016,11,1732
6,12,45,2016,12,1702
6,12,45,2017,1,1363
6,12,45,2017,2,1547
6,12,45,2017,3,1517
6,12,45,2017,4,1188
6,12,45,2017,5,1212
6,12,45,2017,6,1160
6,12,45,2017,7,1063
6,12,45,2017,8,1248
6,12,45,2017,9,1243
6,12,45,2017,10,1288
6,12,45,2017,11,1119
6,12,45,2017,12,1385
6,12,14,2016,1,3643
6,12,14,2016,2,3694
6,12,14,2016,3,3341
6,12,14,2016,4,3124
6,12,14,2016,5,3476
6,12,14,2016,6,3037
6,12,14,2016,7,3018
6,12,14,2016,8,3175
6,12,14,2016,9,3806
6,12,14,2016,10,3902
6,12,14,2016,11,3419
6,12,14,2016,12,4088
6,12,14,2017,1,3786
6,12,14,2017,2,4696
6,12,14,2017,3,4038
6,12,14,2017,4,3678
6,12,14,2017,5,3843
6,12,14,2017,6,3887
6,12,14,2017,7,4166
6,12,14,2017,8,4532
6,12,14,2017,9,4706
6,12,14,2017,10,4835
6,12,14,2017,11,4527
6,12,14,2017,12,5116
6,12,8,2016,1,1157
6,12,8,2016,2,1245
6,12,8,2016,3,963
6,12,8,2016,4,909
6,12,8,2016,5,1291
6,12,8,2016,6,960
6,12,8,2016,7,872
6,12,8,2016,8,904
6,12,8,2016,9,909
6,12,8,2016,10,958
6,12,8,2016,11,902
6,12,8,2016,12,924
6,12,8,2017,1,1008
6,12,8,2017,2,1201
6,12,8,2017,3,1282
6,12,8,2017,4,1202
6,12,8,2017,5,1250
6,12,8,2017,6,1232
6,12,8,2017,7,1353
6,12,8,2017,8,1420
6,12,8,2017,9,1851
6,12,8,2017,10,1804
6,12,8,2017,11,1703
6,12,8,2017,12,2936
6,12,57,2016,1,8029
6,12,57,2016,2,7652
6,12,57,2016,3,5728
6,12,57,2016,4,4903
6,12,57,2016,5,4796
6,12,57,2016,6,4308
6,12,57,2016,7,4685
6,12,57,2016,8,5377
6,12,57,2016,9,5767
6,12,57,2016,10,5664
6,12,57,2016,11,5253
6,12,57,2016,12,4830
6,12,57,2017,1,4114
6,12,57,2017,2,4672
6,12,57,2017,3,3615
6,12,57,2017,4,2518
6,12,57,2017,5,2523
6,12,57,2017,6,2545
6,12,57,2017,7,2403
6,12,57,2017,8,2752
6,12,57,2017,9,3648
6,12,57,2017,10,3307
6,12,57,2017,11,3371
6,12,57,2017,12,3316
6,12,31,2016,1,3234
6,12,31,2016,2,3243
6,12,31,2016,3,2674
6,12,31,2016,4,2518
6,12,31,2016,5,2790
6,12,31,2016,6,2637
6,12,31,2016,7,2748
6,12,31,2016,8,2877
6,12,31,2016,9,3159
6,12,31,2016,10,3436
6,12,31,2016,11,3339
6,12,31,2016,12,3502
6,12,31,2017,1,3120
6,12,31,2017,2,3538
6,12,31,2017,3,4093
6,12,31,2017,4,3539
6,12,31,2017,5,3859
6,12,31,2017,6,3537
6,12,31,2017,7,3529
6,12,31,2017,8,3469
6,12,31,2017,9,3408
6,12,31,2017,10,3813
6,12,31,2017,11,3730
6,12,31,2017,12,3575
6,12,32,2016,1,716
6,12,32,2016,2,510
6,12,32,2016,3,502
6,12,32,2016,4,464
6,12,32,2016,5,374
6,12,32,2016,6,392
6,12,32,2016,7,307
6,12,32,2016,8,268
6,12,32,2016,9,449
6,12,32,2016,10,384
6,12,32,2016,11,296
6,12,32,2016,12,231
6,12,32,2017,1,212
6,12,32,2017,2,260
6,12,32,2017,3,226
6,12,32,2017,4,169
6,12,32,2017,5,546
6,12,32,2017,6,631
6,12,32,2017,7,154
6,12,32,2017,8,160
6,12,32,2017,9,244
6,12,32,2017,10,326
6,12,32,2017,11,207
6,12,32,2017,12,517
6,12,2,2016,1,2412
6,12,2,2016,2,2418
6,12,2,2016,3,2195
6,12,2,2016,4,2033
6,12,2,2016,5,2153
6,12,2,2016,6,2040
6,12,2,2016,7,2115
6,12,2,2016,8,2005
6,12,2,2016,9,2000
6,12,2,2016,10,1922
6,12,2,2016,11,1782
6,12,2,2016,12,1957
6,12,2,2017,1,1869
6,12,2,2017,2,2184
6,12,2,2017,3,1762
6,12,2,2017,4,1599
6,12,2,2017,5,1831
6,12,2,2017,6,1911
6,12,2,2017,7,1928
6,12,2,2017,8,1944
6,12,2,2017,9,1977
6,12,2,2017,10,1996
6,12,2,2017,11,1694
6,12,2,2017,12,1747
6,12,49,2016,1,12840
6,12,49,2016,2,4157
6,12,49,2016,3,3448
6,12,49,2016,4,3260
6,12,49,2016,5,3580
6,12,49,2016,6,2649
6,12,49,2016,7,2484
6,12,49,2016,8,2215
6,12,49,2016,9,2352
6,12,49,2016,10,2240
6,12,49,2016,11,2398
6,12,49,2016,12,2800
6,12,49,2017,1,2474
6,12,49,2017,2,2665
6,12,49,2017,3,16994
6,12,49,2017,4,20701
6,12,49,2017,5,4818
6,12,49,2017,6,4646
6,12,49,2017,7,4310
6,12,49,2017,8,4792
6,12,49,2017,9,4917
6,12,49,2017,10,17128
6,12,49,2017,11,34557
6,12,49,2017,12,53307
6,12,58,2016,1,5132
6,12,58,2016,2,4574
6,12,58,2016,3,4085
6,12,58,2016,4,3735
6,12,58,2016,5,3931
6,12,58,2016,6,4250
6,12,58,2016,7,4360
6,12,58,2016,8,4560
6,12,58,2016,9,5234
6,12,58,2016,10,4701
6,12,58,2016,11,4433
6,12,58,2016,12,4855
6,12,58,2017,1,4484
6,12,58,2017,2,5167
6,12,58,2017,3,4110
6,12,58,2017,4,3116
6,12,58,2017,5,3043
6,12,58,2017,6,2727
6,12,58,2017,7,2826
6,12,58,2017,8,3259
6,12,58,2017,9,3529
6,12,58,2017,10,3831
6,12,58,2017,11,3710
6,12,58,2017,12,2724
6,12,54,2016,1,2267
6,12,54,2016,2,1784
6,12,54,2016,3,1329
6,12,54,2016,4,1293
6,12,54,2016,5,1445
6,12,54,2016,6,1338
6,12,54,2016,7,1507
6,12,54,2016,8,1636
6,12,54,2016,9,1697
6,12,54,2016,10,1703
6,12,54,2016,11,2032
6,12,54,2016,12,2838
6,12,54,2017,1,1952
6,12,54,2017,2,2216
6,12,54,2017,3,2061
6,12,54,2017,4,1945
6,12,54,2017,5,3346
6,12,54,2017,6,2792
6,12,54,2017,7,3669
6,12,54,2017,8,2998
6,12,54,2017,9,771
6,12,54,2017,10,2647
6,12,54,2017,11,3409
6,12,54,2017,12,4045
6,12,47,2016,1,2789
6,12,47,2016,2,3517
6,12,47,2016,3,2642
6,12,47,2016,4,2493
6,12,47,2016,5,2183
6,12,47,2016,6,1965
6,12,47,2016,7,1907
6,12,47,2016,8,1726
6,12,47,2016,9,1711
6,12,47,2016,10,1602
6,12,47,2016,11,1578
6,12,47,2016,12,1607
6,12,47,2017,1,1827
6,12,47,2017,2,2100
6,12,47,2017,3,1989
6,12,47,2017,4,1822
6,12,47,2017,5,2298
6,12,47,2017,6,2143
6,12,47,2017,7,2413
6,12,47,2017,8,2312
6,12,47,2017,9,2605
6,12,47,2017,10,2884
6,12,47,2017,11,2990
6,12,47,2017,12,3261
6,12,33,2016,1,5283
6,12,33,2016,2,3306
6,12,33,2016,3,2992
6,12,33,2016,4,2730
6,12,33,2016,5,2901
6,12,33,2016,6,2609
6,12,33,2016,7,2599
6,12,33,2016,8,2753
6,12,33,2016,9,2954
6,12,33,2016,10,3175
6,12,33,2016,11,2997
6,12,33,2016,12,3687
6,12,33,2017,1,3697
6,12,33,2017,2,4532
6,12,33,2017,3,4492
6,12,33,2017,4,3721
6,12,33,2017,5,4141
6,12,33,2017,6,4262
6,12,33,2017,7,4547
6,12,33,2017,8,4863
6,12,33,2017,9,4955
6,12,33,2017,10,4720
6,12,33,2017,11,3415
6,12,33,2017,12,4581
6,12,56,2016,1,6780
6,12,56,2016,2,7345
6,12,56,2016,3,5111
6,12,56,2016,4,4456
6,12,56,2016,5,3975
6,12,56,2016,6,3813
6,12,56,2016,7,5055
6,12,56,2016,8,5397
6,12,56,2016,9,6072
6,12,56,2016,10,6219
6,12,56,2016,11,5773
6,12,56,2016,12,6483
6,12,56,2017,1,5580
6,12,56,2017,2,6441
6,12,56,2017,3,5434
6,12,56,2017,4,3855
6,12,56,2017,5,3923
6,12,56,2017,6,3875
6,12,56,2017,7,3396
6,12,56,2017,8,3482
6,12,56,2017,9,3376
6,12,56,2017,10,3279
6,12,56,2017,11,3628
6,12,56,2017,12,3533
6,12,15,2016,1,3583
6,12,15,2016,2,3790
6,12,15,2016,3,2968
6,12,15,2016,4,2631
6,12,15,2016,5,3118
6,12,15,2016,6,2937
6,12,15,2016,7,3255
6,12,15,2016,8,3385
6,12,15,2016,9,3303
6,12,15,2016,10,3350
6,12,15,2016,11,3006
6,12,15,2016,12,3168
6,12,15,2017,1,2689
6,12,15,2017,2,3115
6,12,15,2017,3,2389
6,12,15,2017,4,2342
6,12,15,2017,5,2726
6,12,15,2017,6,2203
6,12,15,2017,7,2458
6,12,15,2017,8,2735
6,12,15,2017,9,2756
6,12,15,2017,10,2693
6,12,15,2017,11,2189
6,12,15,2017,12,2612
6,12,13,2016,1,3476
6,12,13,2016,2,4261
6,12,13,2016,3,3327
6,12,13,2016,4,3000
6,12,13,2016,5,3022
6,12,13,2016,6,2768
6,12,13,2016,7,2899
6,12,13,2016,8,3232
6,12,13,2016,9,3803
6,12,13,2016,10,3462
6,12,13,2016,11,3305
6,12,13,2016,12,3297
6,12,13,2017,1,3288
6,12,13,2017,2,3709
6,12,13,2017,3,2620
6,12,13,2017,4,2037
6,12,13,2017,5,2282
6,12,13,2017,6,2192
6,12,13,2017,7,1863
6,12,13,2017,8,1982
6,12,13,2017,9,2106
6,12,13,2017,10,2695
6,12,13,2017,11,2079
6,12,13,2017,12,2231
6,12,18,2016,1,5597
6,12,18,2016,2,5272
6,12,18,2016,3,4880
6,12,18,2016,4,4269
6,12,18,2016,5,4568
6,12,18,2016,6,5334
6,12,18,2016,7,4968
6,12,18,2016,8,5172
6,12,18,2016,9,5716
6,12,18,2016,10,5762
6,12,18,2016,11,5057
6,12,18,2016,12,6297
6,12,18,2017,1,5485
6,12,18,2017,2,6420
6,12,18,2017,3,5348
6,12,18,2017,4,4605
6,12,18,2017,5,4558
6,12,18,2017,6,4489
6,12,18,2017,7,3819
6,12,18,2017,8,4084
6,12,18,2017,9,4427
6,12,18,2017,10,4556
6,12,18,2017,11,3772
6,12,18,2017,12,4117
6,12,50,2016,1,7246
6,12,50,2016,2,7898
6,12,50,2016,3,6774
6,12,50,2016,4,6556
6,12,50,2016,5,7538
6,12,50,2016,6,6742
6,12,50,2016,7,7023
6,12,50,2016,8,7222
6,12,50,2016,9,7596
6,12,50,2016,10,7701
6,12,50,2016,11,7669
