province,adcode,model,bodyType,salesVolume1,popularity1,salesVolume2,popularity2,salesVolume3,popularity3,salesVolume4,popularity4,salesVolume5,popularity5,salesVolume6,popularity6,salesVolume7,popularity7,salesVolume8,popularity8,salesVolume9,popularity9,salesVolume10,popularity10,salesVolume11,popularity11,salesVolume12,popularity12,pred
2,3,9,2,939,1243,321,998,444,939,472,924,638,956,517,907,552,838,645,952,831,1710,715,1928,836,2240,832,2175,551
18,4,9,2,299,755,109,756,187,776,283,3442,311,3174,261,3628,323,2380,369,2157,397,1635,317,7231,403,4083,513,1907,241
21,5,9,2,605,1100,218,1052,468,1039,492,1058,550,1164,570,1414,602,1419,652,1845,669,1962,544,2892,740,4366,1032,4172,399
0,6,9,2,431,1320,80,1535,202,1666,198,1928,232,1899,330,2014,331,1730,445,1785,555,3043,272,4017,582,3743,623,2563,382
10,7,9,2,2063,4257,799,4299,1459,4547,1467,6201,1717,7790,1679,9218,1859,8208,2252,8749,2410,9383,2283,13242,2584,24273,2672,26107,1728
14,8,9,2,1156,2659,264,2358,593,3407,721,4916,949,4879,928,4562,974,3867,1151,4017,1369,12402,1262,14142,1632,17269,1972,15646,795
5,9,9,2,1440,1999,758,2182,744,1691,849,3697,934,4893,1047,5763,1058,4097,1409,3645,1565,3320,1256,6685,1491,6635,1666,5126,1515
17,10,9,2,356,956,83,1052,172,1240,208,2009,292,3659,259,8377,301,4340,348,3377,390,9006,371,5239,447,12164,476,16242,264
11,11,9,2,1070,1387,496,1721,549,1365,619,1848,761,2093,704,1534,848,1649,964,1830,1340,3647,1065,5528,1086,6068,1291,4649,1027
6,12,9,2,1657,4276,614,4277,897,3971,1413,4916,1635,5600,1575,4949,1773,4746,2139,5103,2580,8427,2061,11088,2146,9953,2737,8404,1706
13,13,9,2,2481,5788,1247,6361,1386,4948,1910,7206,2169,6127,2264,6656,2690,6558,3318,7677,3446,10288,2827,12117,2797,11229,3447,11086,2952
15,14,9,2,1769,2506,799,2983,1011,2367,1012,3509,1027,4269,1207,3788,1181,3488,1412,4196,1938,4276,1686,8678,1663,21692,2151,29803,1566
16,15,9,2,1843,2392,832,2917,1249,2392,1396,2652,1570,2814,1605,2548,1889,2447,1918,2529,2573,5257,2247,5174,1966,7287,2770,7301,1651
8,16,9,2,6442,9568,1441,10967,3854,12527,3887,13395,5187,13862,5010,13340,5237,13523,6544,14879,8215,25156,6582,32141,6734,28356,6492,23395,5607
9,17,9,2,719,1119,385,1283,570,1315,472,1486,589,1441,632,1534,639,1419,680,1502,913,2691,743,2603,853,3204,894,3278,799
19,18,9,2,771,1291,312,1316,479,1327,530,1446,585,1552,806,1494,750,1474,810,1621,888,2465,646,3310,803,3743,1149,4291,803
4,19,9,2,1221,3683,607,4255,864,3708,847,5210,961,5586,1004,5696,1032,5395,1165,6487,1460,8704,1050,10349,1385,15255,1850,19610,1223
1,20,9,2,248,755,178,800,199,839,246,991,327,1164,333,1000,428,851,409,952,543,1811,553,2314,546,2296,680,2056,484
20,21,9,2,524,1320,176,1239,306,1390,358,1540,387,1635,403,1614,502,1460,566,1458,687,2616,665,3053,655,3062,845,2980,620
3,0,10,2,805,1337,257,1561,551,1562,670,1605,627,1619,552,1640,633,1593,554,1580,583,1635,457,1802,611,1642,677,1766,549
12,1,10,2,326,1780,139,1909,233,1662,302,1578,305,1716,302,1666,324,1634,321,1566,309,1623,274,1715,302,1485,328,1654,389
7,2,10,2,166,712,63,861,160,735,161,722,165,766,161,706,170,700,152,656,135,674,111,698,141,628,197,686,179
2,3,10,2,259,932,91,998,210,897,228,749,261,793,237,773,261,759,246,733,234,807,155,908,184,810,233,867,279
18,4,10,2,543,1281,246,1420,417,1286,495,1258,542,1253,501,1175,506,1184,466,1167,488,1133,346,1186,464,1086,567,1133,506
21,5,10,2,362,1158,187,1209,216,1060,276,1000,357,1004,324,1015,293,1024,304,1012,239,988,208,1026,258,1031,336,1068,315
0,6,10,2,232,822,77,1101,213,1027,184,794,219,766,211,695,160,718,159,670,169,705,112,867,163,690,167,732,157
10,7,10,2,463,1790,218,2261,361,1983,393,1810,413,1825,417,1614,373,1616,340,1591,401,1737,333,2008,437,1711,427,1827,470
14,8,10,2,381,1695,174,1810,327,1891,357,1639,357,1549,351,1476,316,1478,352,1495,336,1725,342,1989,428,1725,424,1839,401
5,9,10,2,138,851,64,1226,119,839,116,764,119,770,126,747,118,703,108,677,157,792,129,903,128,744,138,782,176
17,10,10,2,137,537,66,704,105,634,124,581,113,509,128,516,123,551,95,571,124,603,106,707,151,581,157,655,167
11,11,10,2,97,467,40,766,75,497,95,528,119,478,89,476,94,446,84,441,108,478,90,552,107,479,109,493,126
6,12,10,2,337,2019,152,2402,316,2067,317,1989,345,2125,393,2023,358,2029,328,1943,376,1976,327,2103,415,1852,400,2036,420
13,13,10,2,271,1890,172,2642,259,1929,323,1867,298,1872,340,1855,309,1802,300,1658,327,1819,262,2021,352,1740,337,1924,377
15,14,10,2,226,1030,130,1507,210,1106,242,981,242,1015,268,978,203,919,201,903,303,1000,211,1145,267,977,280,1041,321
16,15,10,2,259,866,118,1354,212,985,237,928,248,887,277,881,255,804,193,776,250,862,211,994,244,879,275,937,284
8,16,10,2,1775,3140,549,4142,1579,4176,1472,3803,1652,3892,1649,3719,1691,3724,1490,3528,1683,3922,1421,4563,1989,3633,1829,3856,1713
9,17,10,2,207,527,109,662,184,613,157,578,187,583,179,580,178,536,141,525,192,576,165,625,181,512,173,543,211
19,18,10,2,172,458,105,704,176,555,130,528,156,517,186,531,166,495,134,522,169,509,138,570,184,468,155,474,213
4,19,10,2,423,2167,187,3048,348,2393,327,2198,372,2311,413,2179,373,2171,319,2229,387,2553,300,2879,411,2357,434,2572,516
1,20,10,2,297,1017,206,1184,253,1048,260,996,265,1015,254,1007,351,979,309,966,270,1086,218,1223,354,1049,350,1118,290
20,21,10,2,248,838,114,1035,253,1044,239,1103,271,1159,255,1045,273,1072,253,973,271,1015,195,1136,252,937,267,1079,297
3,0,11,2,432,552,148,430,234,428,172,403,132,522,149,609,201,622,202,462,250,460,161,449,243,464,439,443,74
12,1,11,2,1327,946,753,725,620,551,514,501,537,449,455,425,575,449,645,462,742,473,699,433,808,483,1460,506,748
7,2,11,2,488,467,211,362,155,319,211,237,195,259,143,241,212,226,261,237,250,249,277,228,308,283,545,325,238
2,3,11,2,312,365,114,222,123,220,107,163,124,161,111,128,114,141,92,159,121,178,108,189,174,214,205,201,99
18,4,11,2,514,394,232,341,279,314,252,296,262,277,234,316,252,298,331,257,280,254,278,240,265,255,371,248,149
21,5,11,2,328,422,152,319,215,310,165,241,177,229,206,223,165,230,264,263,248,259,169,268,223,324,312,275,126
0,6,11,2,305,394,80,333,117,306,123,237,63,238,113,197,83,207,134,213,126,249,104,206,114,187,215,218,76
10,7,11,2,859,862,502,793,454,679,332,566,411,599,403,665,402,633,461,532,370,536,406,529,397,503,621,460,300
14,8,11,2,368,718,143,500,158,586,153,514,145,458,161,463,194,416,181,450,198,517,211,502,191,453,260,445,101
5,9,11,2,1721,608,870,620,680,423,514,359,529,367,526,434,633,386,733,324,655,349,600,353,692,296,1047,329,578
17,10,11,2,177,243,45,198,82,221,56,193,58,194,88,294,101,239,114,210,102,208,89,221,87,188,129,161,60
11,11,11,2,386,230,200,236,101,191,96,177,91,173,121,157,141,146,112,138,150,150,164,164,143,149,266,111,151
6,12,11,2,1900,1177,1101,1004,802,816,922,739,771,724,855,622,1000,667,1063,725,1138,689,1097,649,1099,658,1844,709,902
13,13,11,2,1147,1024,528,860,298,600,313,519,364,508,453,455,477,491,544,509,566,521,471,546,617,511,1100,574,524
15,14,11,2,689,403,242,369,211,266,178,257,180,258,285,254,274,258,266,241,326,236,324,254,313,271,534,212,275
16,15,11,2,638,322,234,317,247,252,217,237,180,207,205,195,282,197,273,185,347,224,286,207,335,190,535,185,308
8,16,11,2,375,936,89,886,154,915,162,831,145,801,223,753,291,742,295,780,282,816,277,781,289,679,373,659,126
9,17,11,2,188,241,104,251,97,209,54,241,71,233,100,170,108,128,107,147,108,138,100,135,115,108,162,97,93
19,18,11,2,518,223,271,203,178,172,190,144,138,126,222,148,247,144,251,140,250,143,189,124,199,106,335,122,168
4,19,11,2,824,870,509,781,328,616,331,590,262,553,301,550,284,524,317,568,459,658,291,664,297,614,513,570,309
1,20,11,2,251,332,186,273,114,231,92,200,106,195,89,155,141,164,121,195,133,223,139,214,121,207,182,177,95
20,21,11,2,356,438,166,340,118,330,112,279,151,279,113,241,180,256,161,252,167,267,197,255,186,246,360,271,209
3,0,12,3,945,3217,466,2688,982,3115,803,2740,698,2781,717,2632,716,2963,794,3235,737,3242,477,3273,625,3209,985,3382,300
12,1,12,3,3740,7103,2309,5908,3367,5455,3025,5093,3349,5190,3221,4432,3102,4652,3388,5151,3910,5470,3483,5712,3233,5412,4206,5955,2068
7,2,12,3,1234,2265,571,1914,1176,1925,933,1706,1057,1728,828,1431,993,1665,1217,1751,1561,1953,1243,1925,1188,1813,1616,2036,679
2,3,12,3,1314,1995,514,1435,769,1418,698,1181,895,1043,690,895,744,1042,864,1210,895,1498,802,1599,945,1715,982,1864,602
18,4,12,3,1349,2805,854,2369,1439,2438,1484,2195,1508,2133,1498,1830,1804,2075,1815,2158,1871,2271,1308,2245,1478,2132,1878,2209,681
21,5,12,3,1494,2656,1179,2274,1914,2378,1499,1813,1291,1852,1253,1600,1193,1758,1427,2060,1562,2299,1308,2336,1636,2641,1781,2543,730
0,6,12,3,46,1342,35,1394,64,1369,37,972,32,856,39,735,46,884,46,922,41,1108,395,1136,67,855,117,1107,63
10,7,12,3,917,2663,541,2304,942,2411,753,2159,875,2086,786,1826,701,2084,745,2462,840,2738,781,2862,777,2603,930,2626,527
14,8,12,3,800,2216,384,1760,837,2231,836,1874,827,1769,820,1533,769,1800,777,1973,723,2513,606,2576,634,2127,886,2281,424
5,9,12,3,607,1100,352,1045,581,1205,410,870,402,825,479,793,502,949,552,983,488,1146,424,1176,410,952,575,1113,248
17,10,12,3,788,1079,302,1045,657,1260,579,1120,484,1022,487,890,627,1042,773,1427,710,1788,690,2976,597,1585,622,1471,308
11,11,12,3,496,852,261,809,379,763,339,723,330,695,292,562,330,646,358,741,538,1015,488,982,482,838,540,821,354
6,12,12,3,4027,5902,2068,5151,3709,5046,3356,4644,3511,4681,2812,3984,3126,4513,3130,4832,3837,5141,3617,5181,3662,4714,4024,5223,1903
13,13,12,3,2560,4993,1238,4614,2093,4053,1984,3784,2022,3737,1974,3377,2200,3806,2100,4028,2323,4329,1931,4524,2018,4183,2962,4818,1570
15,14,12,3,841,1449,389,1406,867,1342,611,1227,610,1209,623,1077,595,1153,715,1396,725,1519,585,1622,544,1461,920,1506,483
16,15,12,3,2251,1420,1115,1423,2020,1407,1616,1370,1475,1385,1358,1148,1456,1358,1533,1339,1680,1613,1444,1519,1489,1363,2336,1477,1714
8,16,12,3,1556,4162,627,4058,1889,4997,1775,4319,1785,4370,1654,3851,1766,4555,1963,4955,2010,5487,1906,5569,2111,4649,2398,5092,1196
9,17,12,3,493,568,278,502,462,567,403,499,353,503,331,416,405,521,319,540,409,680,384,616,459,552,435,619,440
19,18,12,3,234,582,167,573,284,578,211,519,204,591,370,580,530,739,502,721,347,729,184,656,172,541,247,649,131
4,19,12,3,2222,3402,1370,3267,2758,3442,2537,3213,2734,3269,2651,3005,2620,3340,2791,3817,2955,4378,1733,4233,2221,3918,3340,4049,1470
1,20,12,3,1285,1193,757,1063,1431,1118,1186,998,1072,1001,971,868,1395,995,1426,1107,1254,1245,988,1205,1142,1066,1590,1060,946
20,21,12,3,1113,1981,499,1642,771,1631,729,1599,604,1624,479,1374,874,1670,1106,1591,695,1657,580,1662,634,1461,1051,1917,558
3,0,13,2,408,2370,160,2785,362,2514,404,2205,445,2336,351,2300,322,2450,244,2700,337,3185,371,3142,460,3107,563,3181,468
12,1,13,2,306,2973,138,3645,237,2673,254,2362,280,2420,252,2345,227,2374,235,2643,225,3153,228,2956,291,2836,305,2868,260
7,2,13,2,236,1422,126,1671,197,1336,211,1140,250,1218,166,1105,178,1194,189,1293,194,1587,233,1416,215,1390,260,1403,248
2,3,13,2,257,1479,123,1612,206,1355,149,1095,236,1110,164,994,187,1103,153,1243,157,1576,178,1591,204,1607,219,1537,180
18,4,13,2,791,2808,433,3059,807,2785,807,2587,900,2613,645,2397,700,2480,556,2676,721,2951,769,2853,941,2836,997,2788,650
21,5,13,2,309,2118,148,2316,482,2084,356,1717,398,1727,288,1781,194,1773,351,2004,302,2258,310,2139,458,2411,461,2252,292
0,6,13,2,292,1479,134,2355,323,1794,266,1260,271,1148,235,1083,260,1171,162,1235,265,1417,228,1447,369,1165,374,1161,305
10,7,13,2,876,3670,540,4867,791,4038,629,3045,780,3053,561,2731,554,2868,569,3109,631,3697,764,3804,871,3658,1010,3404,800
14,8,13,2,650,3167,342,3733,504,3514,483,2677,638,2667,453,2382,457,2610,422,2774,545,3718,702,3711,660,3341,865,3288,633
5,9,13,2,206,1314,125,2003,152,1402,155,1042,154,1040,138,994,108,1034,127,1063,159,1353,136,1333,179,1183,226,1170,198
17,10,13,2,462,1357,150,1837,315,1589,287,1282,307,1156,223,1083,276,1255,226,1464,258,1747,368,1705,331,1652,404,1572,292
11,11,13,2,253,926,86,1485,138,972,143,817,167,778,149,719,136,730,95,810,156,1129,166,1054,204,993,262,875,236
6,12,13,2,503,3476,254,4261,418,3327,482,3000,482,3022,353,2768,339,2899,259,3232,422,3803,394,3462,483,3305,601,3297,468
13,13,13,2,537,3483,225,4808,304,3290,394,2760,313,2837,330,2686,384,2724,256,2880,301,3441,351,3452,521,3360,505,3387,405
15,14,13,2,635,2190,275,3157,418,2206,368,1807,357,1796,440,1759,329,1750,325,1939,381,2333,447,2398,480,2212,474,2010,497
16,15,13,2,525,1666,157,2521,288,1748,266,1432,308,1426,275,1343,250,1301,286,1440,299,1907,327,1757,364,1680,474,1733,347
8,16,13,2,3635,7182,932,9774,2407,9347,2080,7500,2897,7709,2187,7422,2183,7609,1804,8183,2265,10654,2711,10337,3532,9032,3800,8936,2692
9,17,13,2,450,1163,224,1554,347,1290,259,1012,363,1010,291,957,276,1057,249,1129,267,1449,349,1312,472,1165,505,1215,425
19,18,13,2,195,682,141,1075,127,803,106,622,114,639,181,682,131,646,111,695,101,831,120,764,155,695,199,661,115
4,19,13,2,610,3562,311,5258,358,3739,373,3067,360,3091,329,3028,335,3165,345,3535,623,4805,350,4651,453,4046,570,4075,500
1,20,13,2,466,1594,227,1778,260,1392,216,1185,308,1256,279,1261,419,1316,246,1366,217,1875,310,1777,402,1598,456,1572,434
20,21,13,2,298,1558,116,1827,246,1691,259,1755,414,1850,206,1647,262,1727,204,1751,187,2152,324,2057,393,1842,440,2028,305
3,0,14,3,449,2388,209,2376,527,2483,412,2185,406,2610,405,2474,459,2579,464,2736,449,3302,231,3444,675,3361,811,3699,368
12,1,14,3,788,3275,354,3154,516,2655,591,2462,633,2686,520,2423,604,2266,569,2389,722,3042,520,3119,1137,2836,974,3395,498
7,2,14,3,387,1425,164,1390,299,1327,314,1166,339,1234,253,1114,284,1159,382,1177,372,1427,320,1448,590,1388,571,1606,290
2,3,14,3,260,1340,125,1141,189,1087,191,880,270,964,175,869,231,846,216,923,208,1225,216,1374,370,1318,337,1399,175
18,4,14,3,1304,3398,783,3164,1838,3204,1870,2986,2279,3206,1544,2904,2253,3081,2301,3267,1915,3374,1064,3311,2892,3151,2161,3273,1110
21,5,14,3,467,2274,291,2106,946,2128,626,1789,765,1960,687,1861,670,1869,1107,2089,843,2465,480,2498,1076,2450,1018,2567,447
0,6,14,3,389,1519,262,1888,484,1785,342,1364,349,1332,376,1186,356,1253,410,1350,417,1542,271,1640,639,1318,518,1472,268
10,7,14,3,1685,4436,1328,4752,2057,4612,1655,3737,2026,3910,1678,3374,1827,3405,2216,3752,2075,4484,1763,5100,3112,4493,2877,4916,1445
14,8,14,3,1438,4077,1026,4067,1659,4349,1539,3658,1625,3628,1420,3374,1737,3342,1785,3671,1658,4902,1293,5085,2709,4691,2467,5123,1135
5,9,14,3,275,1378,169,1712,202,1304,232,1077,224,1104,252,1084,293,1107,358,1166,325,1456,253,1655,574,1435,507,1521,301
17,10,14,3,1115,1812,577,2044,1254,2117,1127,1829,1467,1754,1202,1677,1533,1827,1388,2170,1310,2509,817,2720,2205,2275,1578,2263,856
11,11,14,3,393,1170,167,1452,359,1030,359,988,396,974,344,910,400,887,420,1016,535,1326,356,1374,595,1248,741,1326,435
6,12,14,3,890,3643,445,3694,807,3341,1100,3124,977,3476,862,3037,990,3018,917,3175,1222,3806,876,3902,1567,3419,1574,4088,775
13,13,14,3,850,3728,396,4067,544,3147,698,2877,673,3097,695,2924,718,2976,785,2990,808,3792,565,4124,1273,3711,1234,4417,645
15,14,14,3,762,2086,375,2552,804,2002,713,1849,668,1917,835,1810,675,1713,883,1974,908,2321,742,2601,1001,2217,1050,2360,703
16,15,14,3,678,1887,402,2251,678,1819,683,1700,657,1798,625,1666,567,1545,721,1627,958,2119,582,2173,1112,2007,1192,2226,689
8,16,14,3,8330,9439,2585,10376,8611,11444,7234,9887,9327,10831,8266,10226,8709,10445,10596,11545,10140,14420,6925,14783,13598,11671,11515,12169,5136
9,17,14,3,801,1491,411,1608,855,1442,658,1255,835,1364,723,1278,792,1253,866,1512,969,1860,642,1877,1386,1598,1258,1727,750
19,18,14,3,188,679,130,788,218,755,213,761,199,844,327,879,300,866,319,912,331,994,173,946,470,828,398,888,244
4,19,14,3,757,3757,504,4368,885,3834,758,3539,701,3964,656,3763,684,3645,758,4041,1227,5205,469,5499,1053,4540,1125,4977,657
1,20,14,3,306,1161,222,1099,275,1075,246,909,290,996,259,961,337,981,266,1016,368,1413,334,1522,609,1377,519,1448,292
20,21,14,3,240,1444,138,1494,255,1636,320,1740,486,2003,412,1922,553,2047,492,1835,462,2105,375,2158,582,1937,607,2324,340
3,0,15,0,315,1618,100,1657,199,1562,163,1407,119,1748,141,1815,164,1964,139,2134,203,2141,168,2301,222,2174,242,2190,93
12,1,15,0,1016,3177,455,3052,668,2359,556,2151,558,2497,552,2408,574,2663,734,2817,729,2708,766,2716,589,2517,806,2708,391
7,2,15,0,255,1051,97,1053,151,899,126,750,140,896,127,867,162,971,287,1007,240,960,200,998,132,915,201,927,88
2,3,15,0,136,797,39,638,69,597,59,505,78,569,58,549,65,613,160,674,123,727,116,823,59,807,90,786,51
18,4,15,0,185,954,84,890,145,797,108,726,118,848,118,867,139,928,151,980,144,882,114,883,136,824,149,820,45
21,5,15,0,172,839,107,875,198,789,154,666,180,812,125,827,146,910,202,940,237,919,176,948,82,844,87,815,40
0,6,15,0,377,1443,167,1820,243,1586,160,1098,176,1314,192,1170,187,1290,249,1264,257,1322,239,1392,345,1167,396,1192,369
10,7,15,0,1936,4611,1070,4948,1579,4068,700,3298,765,3576,791,3295,837,3596,1017,3700,1020,3687,1227,4243,1286,3768,1781,3818,805
14,8,15,0,990,3011,595,2968,865,2927,493,2424,406,2588,443,2435,507,2499,510,2626,573,2909,616,3150,797,2708,1044,2729,341
5,9,15,0,603,1927,326,2177,450,1692,279,1259,349,1473,370,1440,347,1554,570,1606,630,1692,644,1922,607,1519,661,1586,309
17,10,15,0,791,1346,270,1548,489,1402,293,1161,325,1222,290,1229,310,1286,328,1539,339,1518,397,1722,455,1436,593,1420,250
11,11,15,0,453,1069,176,1256,320,887,223,828,276,868,230,851,221,872,285,931,391,1047,438,1128,444,952,431,919,157
6,12,15,0,1125,3583,460,3790,731,2968,616,2631,559,3118,584,2937,576,3255,690,3385,772,3303,807,3350,782,3006,994,3168,540
13,13,15,0,1137,3915,475,4339,738,3111,578,2635,632,3146,668,3156,840,3384,854,3576,777,3509,834,4029,729,3490,896,3735,363
15,14,15,0,594,1531,248,1801,391,1284,284,1126,238,1194,303,1249,280,1321,357,1393,375,1335,452,1542,413,1271,461,1275,270
16,15,15,0,559,1337,210,1444,341,1132,224,1024,235,1123,250,1090,255,1165,292,1175,394,1262,414,1318,458,1176,478,1263,157
8,16,15,0,789,3537,198,4191,606,4089,453,3509,438,3982,526,3980,486,4317,516,4437,619,4575,721,4992,938,4140,1135,4141,331
9,17,15,0,413,820,155,821,278,711,158,621,185,716,230,724,205,768,301,838,268,796,247,823,370,724,403,720,140
19,18,15,0,361,641,176,811,262,629,167,617,239,724,459,808,311,859,410,891,422,800,402,798,422,666,475,708,136
4,19,15,0,825,3076,448,3567,557,2711,450,2491,413,2895,455,2905,488,2970,625,3194,731,3518,758,3729,778,3217,781,3321,288
1,20,15,0,439,1139,231,1167,291,1022,200,901,206,999,289,1026,300,1105,344,1113,358,1239,406,1353,373,1130,334,1101,203
20,21,15,0,511,1443,231,1504,280,1435,319,1361,382,1565,320,1540,375,1696,494,1570,446,1528,595,1672,355,1428,464,1594,194
3,0,16,3,1396,5664,555,5711,1236,6237,1175,5648,1102,5548,1018,5246,1021,6007,1288,6477,1431,6514,1045,6853,1332,6529,1807,6713,402
12,1,16,3,2975,9048,1404,9124,2330,8196,2475,7641,2921,7847,2392,6894,2559,7080,2979,7774,2860,8513,2877,8438,2989,7716,3954,8469,1565
7,2,16,3,831,2687,373,2746,673,2586,634,2348,789,2307,589,2002,641,2233,800,2359,787,2569,813,2508,782,2328,1130,2540,401
2,3,16,3,749,1909,281,1751,409,1711,555,1484,665,1412,393,1211,509,1346,544,1584,557,1886,650,2015,671,1901,789,2228,370
18,4,16,3,1069,3049,487,2965,985,3166,1021,3050,1093,2903,717,2656,904,2902,1088,3090,1057,3119,1007,3022,1160,2736,1513,2908,414
21,5,16,3,857,2940,475,2947,987,3137,974,2557,825,2683,774,2358,757,2567,1154,2907,914,3058,753,3127,1190,3218,1198,3257,462
0,6,16,3,502,2931,184,3604,494,3679,480,2686,438,2534,464,2300,464,2521,563,2707,552,2956,450,3138,685,2569,688,2776,275
10,7,16,3,2903,7392,1522,8102,2786,8253,2473,7213,3080,6787,2334,5841,2394,6442,3107,7156,2962,7636,3228,8605,3579,7791,4302,7742,1623
14,8,16,3,2040,5682,893,5492,1688,6618,1755,5559,1827,5014,1550,4346,1572,4785,1914,5415,1992,6514,2163,7094,2458,6297,2897,6534,961
5,9,16,3,1207,2922,517,3394,1041,3832,1182,2920,1170,2636,1110,2423,1307,2637,1431,2916,1596,3221,1491,3578,1717,2921,1968,2955,921
17,10,16,3,813,2225,280,2472,669,2709,569,2461,777,2126,495,1828,680,2147,640,2681,694,3201,837,4712,946,3032,924,3144,385
11,11,16,3,698,1755,252,2125,491,1930,598,1839,657,1757,503,1436,672,1525,641,1749,755,2100,781,2266,885,1919,1016,1803,398
6,12,16,3,2790,8324,1121,8640,2092,8225,2449,7810,2486,7462,1895,6320,2003,7073,2387,7844,2615,8349,2547,8207,2776,7225,3299,7638,1329
13,13,16,3,2415,7320,955,7865,1587,7150,2122,6535,1817,6230,1841,5696,2115,6162,2398,6825,2493,7524,2358,8007,2638,7336,3291,7686,1489
15,14,16,3,1338,2940,473,3439,870,3090,703,2775,828,2573,848,2322,789,2474,996,2925,1142,3089,948,3641,1247,3144,1304,3474,805
16,15,16,3,901,2153,394,2545,710,2595,632,2461,689,2338,696,1959,720,2170,817,2315,950,2671,757,2760,948,2476,1222,2492,427
8,16,16,3,1467,6940,323,7317,1264,9508,996,8068,1286,7643,1093,7256,1029,7781,1303,8706,1438,10195,1702,10495,2171,9275,2397,9442,475
9,17,16,3,447,1158,161,1167,369,1160,263,984,323,957,295,827,287,918,282,1044,358,1284,395,1385,493,1131,595,1189,225
19,18,16,3,402,1176,214,1332,312,1369,317,1210,246,1137,378,1132,375,1190,374,1419,365,1478,407,1563,493,1335,612,1406,296
4,19,16,3,2380,6297,1439,7025,1972,6798,2107,6318,1866,6136,1748,5711,1887,6201,2009,7113,2921,8767,2017,8973,2913,7846,3590,7978,1589
1,20,16,3,704,1719,407,1660,551,1692,494,1516,611,1451,509,1422,837,1587,743,1723,640,2008,687,2203,714,1938,1001,1869,409
20,21,16,3,832,2922,352,3001,582,3042,607,2969,926,3076,472,2539,701,2886,761,2925,801,3211,945,3274,946,2819,1143,3248,404
