adcode,bodyType,forecastVolum,id,model,province,regMonth,regYear,salesVolume,popularity,carCommentVolum,newsReplyVolum,label,mt,model_adcode,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
530000,1,,0,7,云南,1,2017,40.0,719.0,160.0,1413.0,40.0,13,530007,567.0,743.0,1402.0,732.0,206.0,680.0,1879.0,356.0,699.0,626.0
150000,1,,0,7,内蒙古,1,2017,31.0,642.0,160.0,1413.0,31.0,13,150007,789.0,683.0,827.0,573.0,115.0,832.0,1442.0,244.0,485.0,701.0
110000,1,,0,7,北京,1,2017,40.0,2130.0,160.0,1413.0,40.0,13,110007,488.0,675.0,2145.0,1057.0,771.0,598.0,1295.0,805.0,1517.0,913.0
510000,1,,0,7,四川,1,2017,216.0,3708.0,160.0,1413.0,216.0,13,510007,1117.0,2057.0,2450.0,1876.0,933.0,1850.0,4188.0,1456.0,1305.0,2691.0
340000,1,,0,7,安徽,1,2017,357.0,1878.0,160.0,1413.0,357.0,13,340007,705.0,865.0,3132.0,1597.0,993.0,1666.0,3650.0,463.0,1597.0,2356.0
370000,1,,0,7,山东,1,2017,320.0,3564.0,160.0,1413.0,320.0,13,370007,1707.0,1538.0,5401.0,2394.0,1332.0,2737.0,6275.0,1182.0,1740.0,4830.0
140000,1,,0,7,山西,1,2017,30.0,786.0,160.0,1413.0,30.0,13,140007,464.0,974.0,2066.0,742.0,275.0,993.0,1576.0,497.0,514.0,1073.0
440000,1,,0,7,广东,1,2017,121.0,3838.0,160.0,1413.0,121.0,13,440007,475.0,1105.0,2519.0,2594.0,1546.0,6492.0,4342.0,869.0,1899.0,2500.0
450000,1,,0,7,广西,1,2017,68.0,705.0,160.0,1413.0,68.0,13,450007,231.0,406.0,616.0,713.0,276.0,894.0,1316.0,425.0,514.0,869.0
320000,1,,0,7,江苏,1,2017,893.0,4494.0,160.0,1413.0,893.0,13,320007,2181.0,1332.0,5643.0,2647.0,2642.0,2672.0,5864.0,1017.0,2279.0,5865.0
360000,1,,0,7,江西,1,2017,169.0,1123.0,160.0,1413.0,169.0,13,360007,495.0,774.0,2357.0,1527.0,691.0,1291.0,2160.0,315.0,900.0,1737.0
130000,1,,0,7,河北,1,2017,80.0,1874.0,160.0,1413.0,80.0,13,130007,1229.0,2069.0,5424.0,1235.0,773.0,2703.0,4551.0,1430.0,1749.0,2621.0
410000,1,,0,7,河南,1,2017,183.0,3137.0,160.0,1413.0,183.0,13,410007,1053.0,1916.0,5119.0,2122.0,2409.0,3447.0,8018.0,1601.0,2735.0,3243.0
330000,1,,0,7,浙江,1,2017,445.0,3025.0,160.0,1413.0,445.0,13,330007,1213.0,982.0,2755.0,2068.0,2222.0,1972.0,4336.0,845.0,3255.0,3490.0
420000,1,,0,7,湖北,1,2017,211.0,1748.0,160.0,1413.0,211.0,13,420007,440.0,721.0,1985.0,1632.0,661.0,2151.0,3179.0,246.0,1014.0,1624.0
430000,1,,0,7,湖南,1,2017,201.0,1474.0,160.0,1413.0,201.0,13,430007,749.0,1290.0,2533.0,2178.0,698.0,2770.0,3747.0,756.0,978.0,1952.0
350000,1,,0,7,福建,1,2017,54.0,1006.0,160.0,1413.0,54.0,13,350007,408.0,385.0,1549.0,913.0,601.0,476.0,1306.0,247.0,782.0,958.0
210000,1,,0,7,辽宁,1,2017,28.0,777.0,160.0,1413.0,28.0,13,210007,210.0,330.0,1098.0,594.0,328.0,513.0,1784.0,113.0,424.0,821.0
500000,1,,0,7,重庆,1,2017,28.0,588.0,160.0,1413.0,28.0,13,500007,295.0,1420.0,1120.0,762.0,430.0,1149.0,1417.0,1578.0,532.0,597.0
610000,1,,0,7,陕西,1,2017,107.0,1245.0,160.0,1413.0,107.0,13,610007,1286.0,1234.0,1748.0,651.0,562.0,845.0,1546.0,938.0,620.0,1151.0
230000,1,,0,7,黑龙江,1,2017,11.0,750.0,160.0,1413.0,11.0,13,230007,228.0,236.0,480.0,372.0,100.0,1032.0,1290.0,45.0,274.0,415.0
310000,0,,0,8,上海,1,2017,940.0,2994.0,230.0,5142.0,940.0,13,310008,1504.0,388.0,369.0,688.0,697.0,571.0,1483.0,3060.0,516.0,215.0
530000,0,,0,8,云南,1,2017,400.0,1562.0,230.0,5142.0,400.0,13,530008,785.0,267.0,651.0,1001.0,112.0,393.0,567.0,1402.0,253.0,182.0
150000,0,,0,8,内蒙古,1,2017,322.0,1279.0,230.0,5142.0,322.0,13,150008,430.0,259.0,234.0,789.0,75.0,631.0,789.0,827.0,238.0,205.0
110000,0,,0,8,北京,1,2017,659.0,4252.0,230.0,5142.0,659.0,13,110008,1127.0,370.0,382.0,1807.0,132.0,980.0,488.0,2145.0,1094.0,439.0
510000,0,,0,8,四川,1,2017,1072.0,7268.0,230.0,5142.0,1072.0,13,510008,1775.0,691.0,839.0,3590.0,408.0,1536.0,1117.0,2450.0,543.0,513.0
340000,0,,0,8,安徽,1,2017,1015.0,2558.0,230.0,5142.0,1015.0,13,340008,1490.0,1253.0,690.0,1968.0,587.0,750.0,705.0,3132.0,578.0,1047.0
370000,0,,0,8,山东,1,2017,1077.0,5960.0,230.0,5142.0,1077.0,13,370008,1739.0,1449.0,964.0,3299.0,555.0,5481.0,1707.0,5401.0,1221.0,1844.0
140000,0,,0,8,山西,1,2017,375.0,1737.0,230.0,5142.0,375.0,13,140008,371.0,426.0,443.0,1130.0,64.0,1474.0,464.0,2066.0,605.0,545.0
440000,0,,0,8,广东,1,2017,949.0,6963.0,230.0,5142.0,949.0,13,440008,2216.0,1628.0,5547.0,2397.0,408.0,15317.0,475.0,2519.0,3747.0,373.0
450000,0,,0,8,广西,1,2017,341.0,1373.0,230.0,5142.0,341.0,13,450008,372.0,240.0,665.0,595.0,129.0,2693.0,231.0,616.0,174.0,162.0
320000,0,,0,8,江苏,1,2017,1466.0,5488.0,230.0,5142.0,1466.0,13,320008,3132.0,1908.0,1139.0,4302.0,1767.0,3296.0,2181.0,5643.0,1524.0,621.0
360000,0,,0,8,江西,1,2017,753.0,2064.0,230.0,5142.0,753.0,13,360008,1144.0,733.0,625.0,1016.0,302.0,1764.0,495.0,2357.0,409.0,266.0
130000,0,,0,8,河北,1,2017,691.0,3830.0,230.0,5142.0,691.0,13,130008,1218.0,1158.0,830.0,3954.0,215.0,3796.0,1229.0,5424.0,1119.0,1460.0
410000,0,,0,8,河南,1,2017,1000.0,5633.0,230.0,5142.0,1000.0,13,410008,1578.0,1883.0,920.0,3291.0,368.0,3130.0,1053.0,5119.0,866.0,1100.0
330000,0,,0,8,浙江,1,2017,1003.0,3932.0,230.0,5142.0,1003.0,13,330008,3371.0,2202.0,1424.0,2897.0,1163.0,2088.0,1213.0,2755.0,1515.0,260.0
420000,0,,0,8,湖北,1,2017,1025.0,3598.0,230.0,5142.0,1025.0,13,420008,1333.0,749.0,1347.0,1304.0,401.0,1562.0,440.0,1985.0,906.0,534.0
430000,0,,0,8,湖南,1,2017,1217.0,3111.0,230.0,5142.0,1217.0,13,430008,1561.0,744.0,988.0,1222.0,315.0,3168.0,749.0,2533.0,839.0,535.0
350000,0,,0,8,福建,1,2017,522.0,2086.0,230.0,5142.0,522.0,13,350008,1102.0,594.0,1043.0,924.0,145.0,1981.0,408.0,1549.0,638.0,129.0
210000,0,,0,8,辽宁,1,2017,254.0,1461.0,230.0,5142.0,254.0,13,210008,555.0,256.0,600.0,1513.0,104.0,3705.0,210.0,1098.0,1395.0,371.0
500000,0,,0,8,重庆,1,2017,420.0,1410.0,230.0,5142.0,420.0,13,500008,740.0,172.0,229.0,612.0,62.0,828.0,295.0,1120.0,213.0,335.0
610000,0,,0,8,陕西,1,2017,365.0,2013.0,230.0,5142.0,365.0,13,610008,533.0,325.0,293.0,1143.0,177.0,722.0,1286.0,1748.0,371.0,360.0
230000,0,,0,8,黑龙江,1,2017,142.0,1366.0,230.0,5142.0,142.0,13,230008,428.0,152.0,322.0,1198.0,30.0,1064.0,228.0,480.0,783.0,312.0
310000,1,,0,9,上海,1,2017,635.0,2225.0,389.0,1197.0,635.0,13,310009,3060.0,1483.0,697.0,571.0,623.0,1734.0,688.0,596.0,281.0,754.0
530000,1,,0,9,云南,1,2017,249.0,1095.0,389.0,1197.0,249.0,13,530009,1402.0,567.0,112.0,393.0,680.0,732.0,1001.0,699.0,356.0,866.0
150000,1,,0,9,内蒙古,1,2017,285.0,952.0,389.0,1197.0,285.0,13,150009,827.0,789.0,75.0,631.0,832.0,573.0,789.0,485.0,244.0,941.0
110000,1,,0,9,北京,1,2017,106.0,3158.0,389.0,1197.0,106.0,13,110009,2145.0,488.0,132.0,980.0,598.0,1057.0,1807.0,1517.0,805.0,546.0
510000,1,,0,9,四川,1,2017,1134.0,5901.0,389.0,1197.0,1134.0,13,510009,2450.0,1117.0,408.0,1536.0,1850.0,1876.0,3590.0,1305.0,1456.0,1812.0
340000,1,,0,9,安徽,1,2017,1607.0,3130.0,389.0,1197.0,1607.0,13,340009,3132.0,705.0,587.0,750.0,1666.0,1597.0,1968.0,1597.0,463.0,1669.0
370000,1,,0,9,山东,1,2017,2048.0,6166.0,389.0,1197.0,2048.0,13,370009,5401.0,1707.0,555.0,5481.0,2737.0,2394.0,3299.0,1740.0,1182.0,5496.0
140000,1,,0,9,山西,1,2017,317.0,1429.0,389.0,1197.0,317.0,13,140009,2066.0,464.0,64.0,1474.0,993.0,742.0,1130.0,514.0,497.0,2626.0
440000,1,,0,9,广东,1,2017,695.0,6078.0,389.0,1197.0,695.0,13,440009,2519.0,475.0,408.0,15317.0,6492.0,2594.0,2397.0,1899.0,869.0,1055.0
450000,1,,0,9,广西,1,2017,475.0,1191.0,389.0,1197.0,475.0,13,450009,616.0,231.0,129.0,2693.0,894.0,713.0,595.0,514.0,425.0,448.0
320000,1,,0,9,江苏,1,2017,2657.0,6806.0,389.0,1197.0,2657.0,13,320009,5643.0,2181.0,1767.0,3296.0,2672.0,2647.0,4302.0,2279.0,1017.0,2261.0
360000,1,,0,9,江西,1,2017,923.0,2014.0,389.0,1197.0,923.0,13,360009,2357.0,495.0,302.0,1764.0,1291.0,1527.0,1016.0,900.0,315.0,847.0
130000,1,,0,9,河北,1,2017,900.0,3661.0,389.0,1197.0,900.0,13,130009,5424.0,1229.0,215.0,3796.0,2703.0,1235.0,3954.0,1749.0,1430.0,5478.0
410000,1,,0,9,河南,1,2017,1683.0,5826.0,389.0,1197.0,1683.0,13,410009,5119.0,1053.0,368.0,3130.0,3447.0,2122.0,3291.0,2735.0,1601.0,3092.0
330000,1,,0,9,浙江,1,2017,1289.0,4451.0,389.0,1197.0,1289.0,13,330009,2755.0,1213.0,1163.0,2088.0,1972.0,2068.0,2897.0,3255.0,845.0,1205.0
420000,1,,0,9,湖北,1,2017,929.0,2817.0,389.0,1197.0,929.0,13,420009,1985.0,440.0,401.0,1562.0,2151.0,1632.0,1304.0,1014.0,246.0,657.0
430000,1,,0,9,湖南,1,2017,989.0,2423.0,389.0,1197.0,989.0,13,430009,2533.0,749.0,315.0,3168.0,2770.0,2178.0,1222.0,978.0,756.0,1351.0
350000,1,,0,9,福建,1,2017,546.0,1687.0,389.0,1197.0,546.0,13,350009,1549.0,408.0,145.0,1981.0,476.0,913.0,924.0,782.0,247.0,617.0
210000,1,,0,9,辽宁,1,2017,205.0,1116.0,389.0,1197.0,205.0,13,210009,1098.0,210.0,104.0,3705.0,513.0,594.0,1513.0,424.0,113.0,1026.0
500000,1,,0,9,重庆,1,2017,296.0,878.0,389.0,1197.0,296.0,13,500009,1120.0,295.0,62.0,828.0,1149.0,762.0,612.0,532.0,1578.0,694.0
610000,1,,0,9,陕西,1,2017,413.0,1919.0,389.0,1197.0,413.0,13,610009,1748.0,1286.0,177.0,722.0,845.0,651.0,1143.0,620.0,938.0,1400.0
230000,1,,0,9,黑龙江,1,2017,118.0,986.0,389.0,1197.0,118.0,13,230009,480.0,228.0,30.0,1064.0,1032.0,372.0,1198.0,274.0,45.0,710.0
310000,1,,0,10,上海,1,2017,79.0,585.0,220.0,2523.0,79.0,13,310010,846.0,158.0,281.0,596.0,237.0,825.0,1047.0,388.0,461.0,361.0
530000,1,,0,10,云南,1,2017,296.0,543.0,220.0,2523.0,296.0,13,530010,493.0,535.0,356.0,699.0,271.0,1393.0,1879.0,267.0,1396.0,743.0
150000,1,,0,10,内蒙古,1,2017,248.0,501.0,220.0,2523.0,248.0,13,150010,562.0,676.0,244.0,485.0,195.0,405.0,1442.0,259.0,720.0,683.0
110000,1,,0,10,北京,1,2017,118.0,1491.0,220.0,2523.0,118.0,13,110010,824.0,496.0,805.0,1517.0,205.0,852.0,1295.0,370.0,487.0,675.0
510000,1,,0,10,四川,1,2017,1326.0,2910.0,220.0,2523.0,1326.0,13,510010,1730.0,1260.0,1456.0,1305.0,560.0,1509.0,4188.0,691.0,2433.0,2057.0
340000,1,,0,10,安徽,1,2017,903.0,996.0,220.0,2523.0,903.0,13,340010,2243.0,806.0,463.0,1597.0,496.0,2601.0,3650.0,1253.0,2298.0,865.0
370000,1,,0,10,山东,1,2017,1878.0,2474.0,220.0,2523.0,1878.0,13,370010,2998.0,2915.0,1182.0,1740.0,599.0,5360.0,6275.0,1449.0,3804.0,1538.0
140000,1,,0,10,山西,1,2017,603.0,826.0,220.0,2523.0,603.0,13,140010,645.0,1092.0,497.0,514.0,226.0,1442.0,1576.0,426.0,1215.0,974.0
440000,1,,0,10,广东,1,2017,914.0,3255.0,220.0,2523.0,914.0,13,440010,3191.0,1437.0,869.0,1899.0,1753.0,8421.0,4342.0,1628.0,2021.0,1105.0
450000,1,,0,10,广西,1,2017,666.0,657.0,220.0,2523.0,666.0,13,450010,697.0,659.0,425.0,514.0,314.0,6171.0,1316.0,240.0,880.0,406.0
320000,1,,0,10,江苏,1,2017,910.0,1907.0,220.0,2523.0,910.0,13,320010,3836.0,1008.0,1017.0,2279.0,1176.0,3757.0,5864.0,1908.0,2525.0,1332.0
360000,1,,0,10,江西,1,2017,999.0,875.0,220.0,2523.0,999.0,13,360010,1270.0,816.0,315.0,900.0,556.0,1319.0,2160.0,733.0,1320.0,774.0
130000,1,,0,10,河北,1,2017,1110.0,2021.0,220.0,2523.0,1110.0,13,130010,2232.0,2365.0,1430.0,1749.0,435.0,2863.0,4551.0,1158.0,3281.0,2069.0
410000,1,,0,10,河南,1,2017,2272.0,3180.0,220.0,2523.0,2272.0,13,410010,3243.0,2228.0,1601.0,2735.0,562.0,9539.0,8018.0,1883.0,2975.0,1916.0
330000,1,,0,10,浙江,1,2017,1028.0,1976.0,220.0,2523.0,1028.0,13,330010,1850.0,1121.0,845.0,3255.0,1102.0,2646.0,4336.0,2202.0,2235.0,982.0
420000,1,,0,10,湖北,1,2017,1004.0,1165.0,220.0,2523.0,1004.0,13,420010,1354.0,903.0,246.0,1014.0,526.0,1629.0,3179.0,749.0,1557.0,721.0
430000,1,,0,10,湖南,1,2017,1133.0,1025.0,220.0,2523.0,1133.0,13,430010,1756.0,1216.0,756.0,978.0,627.0,2352.0,3747.0,744.0,1281.0,1290.0
350000,1,,0,10,福建,1,2017,434.0,830.0,220.0,2523.0,434.0,13,350010,1041.0,420.0,247.0,782.0,500.0,1086.0,1306.0,594.0,877.0,385.0
210000,1,,0,10,辽宁,1,2017,199.0,667.0,220.0,2523.0,199.0,13,210010,561.0,641.0,113.0,424.0,299.0,1039.0,1784.0,256.0,542.0,330.0
500000,1,,0,10,重庆,1,2017,432.0,527.0,220.0,2523.0,432.0,13,500010,1136.0,402.0,1578.0,532.0,317.0,514.0,1417.0,172.0,666.0,1420.0
610000,1,,0,10,陕西,1,2017,919.0,1344.0,220.0,2523.0,919.0,13,610010,1567.0,1158.0,938.0,620.0,242.0,1704.0,1546.0,325.0,1549.0,1234.0
230000,1,,0,10,黑龙江,1,2017,135.0,582.0,220.0,2523.0,135.0,13,230010,305.0,336.0,45.0,274.0,126.0,1045.0,1290.0,152.0,998.0,236.0
310000,1,,0,11,上海,1,2017,63.0,506.0,261.0,39.0,63.0,13,310011,281.0,596.0,1047.0,270.0,825.0,237.0,461.0,846.0,361.0,388.0
530000,1,,0,11,云南,1,2017,421.0,730.0,261.0,39.0,421.0,13,530011,356.0,699.0,1879.0,384.0,1393.0,271.0,1396.0,493.0,743.0,267.0
150000,1,,0,11,内蒙古,1,2017,363.0,748.0,261.0,39.0,363.0,13,150011,244.0,485.0,1442.0,450.0,405.0,195.0,720.0,562.0,683.0,259.0
110000,1,,0,11,北京,1,2017,86.0,1482.0,261.0,39.0,86.0,13,110011,805.0,1517.0,1295.0,1287.0,852.0,205.0,487.0,824.0,675.0,370.0
510000,1,,0,11,四川,1,2017,724.0,3231.0,261.0,39.0,724.0,13,510011,1456.0,1305.0,4188.0,2805.0,1509.0,560.0,2433.0,1730.0,2057.0,691.0
340000,1,,0,11,安徽,1,2017,576.0,1026.0,261.0,39.0,576.0,13,340011,463.0,1597.0,3650.0,1443.0,2601.0,496.0,2298.0,2243.0,865.0,1253.0
370000,1,,0,11,山东,1,2017,1529.0,3051.0,261.0,39.0,1529.0,13,370011,1182.0,1740.0,6275.0,3785.0,5360.0,599.0,3804.0,2998.0,1538.0,1449.0
140000,1,,0,11,山西,1,2017,615.0,1243.0,261.0,39.0,615.0,13,140011,497.0,514.0,1576.0,2925.0,1442.0,226.0,1215.0,645.0,974.0,426.0
440000,1,,0,11,广东,1,2017,718.0,3235.0,261.0,39.0,718.0,13,440011,869.0,1899.0,4342.0,2419.0,8421.0,1753.0,2021.0,3191.0,1105.0,1628.0
450000,1,,0,11,广西,1,2017,452.0,712.0,261.0,39.0,452.0,13,450011,425.0,514.0,1316.0,935.0,6171.0,314.0,880.0,697.0,406.0,240.0
320000,1,,0,11,江苏,1,2017,543.0,2208.0,261.0,39.0,543.0,13,320011,1017.0,2279.0,5864.0,2308.0,3757.0,1176.0,2525.0,3836.0,1332.0,1908.0
360000,1,,0,11,江西,1,2017,634.0,921.0,261.0,39.0,634.0,13,360011,315.0,900.0,2160.0,1377.0,1319.0,556.0,1320.0,1270.0,774.0,733.0
130000,1,,0,11,河北,1,2017,1304.0,2675.0,261.0,39.0,1304.0,13,130011,1430.0,1749.0,4551.0,2067.0,2863.0,435.0,3281.0,2232.0,2069.0,1158.0
410000,1,,0,11,河南,1,2017,1526.0,3615.0,261.0,39.0,1526.0,13,410011,1601.0,2735.0,8018.0,3560.0,9539.0,562.0,2975.0,3243.0,1916.0,1883.0
330000,1,,0,11,浙江,1,2017,438.0,1796.0,261.0,39.0,438.0,13,330011,845.0,3255.0,4336.0,4324.0,2646.0,1102.0,2235.0,1850.0,982.0,2202.0
420000,1,,0,11,湖北,1,2017,635.0,1601.0,261.0,39.0,635.0,13,420011,246.0,1014.0,3179.0,1534.0,1629.0,526.0,1557.0,1354.0,721.0,749.0
430000,1,,0,11,湖南,1,2017,773.0,1258.0,261.0,39.0,773.0,13,430011,756.0,978.0,3747.0,1719.0,2352.0,627.0,1281.0,1756.0,1290.0,744.0
350000,1,,0,11,福建,1,2017,249.0,878.0,261.0,39.0,249.0,13,350011,247.0,782.0,1306.0,1967.0,1086.0,500.0,877.0,1041.0,385.0,594.0
210000,1,,0,11,辽宁,1,2017,287.0,874.0,261.0,39.0,287.0,13,210011,113.0,424.0,1784.0,520.0,1039.0,299.0,542.0,561.0,330.0,256.0
500000,1,,0,11,重庆,1,2017,296.0,553.0,261.0,39.0,296.0,13,500011,1578.0,532.0,1417.0,532.0,514.0,317.0,666.0,1136.0,1420.0,172.0
610000,1,,0,11,陕西,1,2017,815.0,1691.0,261.0,39.0,815.0,13,610011,938.0,620.0,1546.0,1651.0,1704.0,242.0,1549.0,1567.0,1234.0,325.0
230000,1,,0,11,黑龙江,1,2017,166.0,813.0,261.0,39.0,166.0,13,230011,45.0,274.0,1290.0,257.0,1045.0,126.0,998.0,305.0,236.0,152.0
310000,0,,0,12,上海,1,2017,180.0,756.0,113.0,2752.0,180.0,13,310012,1047.0,825.0,158.0,281.0,477.0,846.0,388.0,596.0,361.0,215.0
530000,0,,0,12,云南,1,2017,1059.0,901.0,113.0,2752.0,1059.0,13,530012,1879.0,1393.0,535.0,356.0,4503.0,493.0,267.0,699.0,743.0,182.0
150000,0,,0,12,内蒙古,1,2017,520.0,629.0,113.0,2752.0,520.0,13,150012,1442.0,405.0,676.0,244.0,675.0,562.0,259.0,485.0,683.0,205.0
110000,0,,0,12,北京,1,2017,101.0,1654.0,113.0,2752.0,101.0,13,110012,1295.0,852.0,496.0,805.0,514.0,824.0,370.0,1517.0,675.0,439.0
510000,0,,0,12,四川,1,2017,1860.0,3521.0,113.0,2752.0,1860.0,13,510012,4188.0,1509.0,1260.0,1456.0,1954.0,1730.0,691.0,1305.0,2057.0,513.0
340000,0,,0,12,安徽,1,2017,1440.0,1458.0,113.0,2752.0,1440.0,13,340012,3650.0,2601.0,806.0,463.0,2328.0,2243.0,1253.0,1597.0,865.0,1047.0
370000,0,,0,12,山东,1,2017,2217.0,3120.0,113.0,2752.0,2217.0,13,370012,6275.0,5360.0,2915.0,1182.0,6576.0,2998.0,1449.0,1740.0,1538.0,1844.0
140000,0,,0,12,山西,1,2017,772.0,1245.0,113.0,2752.0,772.0,13,140012,1576.0,1442.0,1092.0,497.0,2844.0,645.0,426.0,514.0,974.0,545.0
440000,0,,0,12,广东,1,2017,1040.0,3087.0,113.0,2752.0,1040.0,13,440012,4342.0,8421.0,1437.0,869.0,3029.0,3191.0,1628.0,1899.0,1105.0,373.0
450000,0,,0,12,广西,1,2017,738.0,564.0,113.0,2752.0,738.0,13,450012,1316.0,6171.0,659.0,425.0,4443.0,697.0,240.0,514.0,406.0,162.0
320000,0,,0,12,江苏,1,2017,1540.0,2508.0,113.0,2752.0,1540.0,13,320012,5864.0,3757.0,1008.0,1017.0,3067.0,3836.0,1908.0,2279.0,1332.0,621.0
360000,0,,0,12,江西,1,2017,1015.0,818.0,113.0,2752.0,1015.0,13,360012,2160.0,1319.0,816.0,315.0,1510.0,1270.0,733.0,900.0,774.0,266.0
130000,0,,0,12,河北,1,2017,1882.0,2566.0,113.0,2752.0,1882.0,13,130012,4551.0,2863.0,2365.0,1430.0,6231.0,2232.0,1158.0,1749.0,2069.0,1460.0
410000,0,,0,12,河南,1,2017,2324.0,3619.0,113.0,2752.0,2324.0,13,410012,8018.0,9539.0,2228.0,1601.0,7650.0,3243.0,1883.0,2735.0,1916.0,1100.0
330000,0,,0,12,浙江,1,2017,958.0,1643.0,113.0,2752.0,958.0,13,330012,4336.0,2646.0,1121.0,845.0,2062.0,1850.0,2202.0,3255.0,982.0,260.0
420000,0,,0,12,湖北,1,2017,1148.0,1505.0,113.0,2752.0,1148.0,13,420012,3179.0,1629.0,903.0,246.0,2198.0,1354.0,749.0,1014.0,721.0,534.0
430000,0,,0,12,湖南,1,2017,1235.0,1085.0,113.0,2752.0,1235.0,13,430012,3747.0,2352.0,1216.0,756.0,2693.0,1756.0,744.0,978.0,1290.0,535.0
350000,0,,0,12,福建,1,2017,518.0,727.0,113.0,2752.0,518.0,13,350012,1306.0,1086.0,420.0,247.0,892.0,1041.0,594.0,782.0,385.0,129.0
210000,0,,0,12,辽宁,1,2017,311.0,669.0,113.0,2752.0,311.0,13,210012,1784.0,1039.0,641.0,113.0,1710.0,561.0,256.0,424.0,330.0,371.0
500000,0,,0,12,重庆,1,2017,489.0,611.0,113.0,2752.0,489.0,13,500012,1417.0,514.0,402.0,1578.0,357.0,1136.0,172.0,532.0,1420.0,335.0
610000,0,,0,12,陕西,1,2017,1036.0,1248.0,113.0,2752.0,1036.0,13,610012,1546.0,1704.0,1158.0,938.0,3217.0,1567.0,325.0,620.0,1234.0,360.0
230000,0,,0,12,黑龙江,1,2017,401.0,1038.0,113.0,2752.0,401.0,13,230012,1290.0,1045.0,336.0,45.0,982.0,305.0,152.0,274.0,236.0,312.0
310000,0,,0,13,上海,1,2017,423.0,3184.0,136.0,3337.0,423.0,13,310013,281.0,158.0,596.0,461.0,361.0,846.0,825.0,388.0,270.0,215.0
530000,0,,0,13,云南,1,2017,1354.0,3109.0,136.0,3337.0,1354.0,13,530013,356.0,535.0,699.0,1396.0,743.0,493.0,1393.0,267.0,384.0,182.0
150000,0,,0,13,内蒙古,1,2017,814.0,2210.0,136.0,3337.0,814.0,13,150013,244.0,676.0,485.0,720.0,683.0,562.0,405.0,259.0,450.0,205.0
110000,0,,0,13,北京,1,2017,274.0,6394.0,136.0,3337.0,274.0,13,110013,805.0,496.0,1517.0,487.0,675.0,824.0,852.0,370.0,1287.0,439.0
510000,0,,0,13,四川,1,2017,2540.0,11752.0,136.0,3337.0,2540.0,13,510013,1456.0,1260.0,1305.0,2433.0,2057.0,1730.0,1509.0,691.0,2805.0,513.0
340000,0,,0,13,安徽,1,2017,2495.0,4596.0,136.0,3337.0,2495.0,13,340013,463.0,806.0,1597.0,2298.0,865.0,2243.0,2601.0,1253.0,1443.0,1047.0
370000,0,,0,13,山东,1,2017,3467.0,9042.0,136.0,3337.0,3467.0,13,370013,1182.0,2915.0,1740.0,3804.0,1538.0,2998.0,5360.0,1449.0,3785.0,1844.0
140000,0,,0,13,山西,1,2017,743.0,3209.0,136.0,3337.0,743.0,13,140013,497.0,1092.0,514.0,1215.0,974.0,645.0,1442.0,426.0,2925.0,545.0
440000,0,,0,13,广东,1,2017,1784.0,11477.0,136.0,3337.0,1784.0,13,440013,869.0,1437.0,1899.0,2021.0,1105.0,3191.0,8421.0,1628.0,2419.0,373.0
450000,0,,0,13,广西,1,2017,892.0,1973.0,136.0,3337.0,892.0,13,450013,425.0,659.0,514.0,880.0,406.0,697.0,6171.0,240.0,935.0,162.0
320000,0,,0,13,江苏,1,2017,3032.0,9554.0,136.0,3337.0,3032.0,13,320013,1017.0,1008.0,2279.0,2525.0,1332.0,3836.0,3757.0,1908.0,2308.0,621.0
360000,0,,0,13,江西,1,2017,1579.0,2547.0,136.0,3337.0,1579.0,13,360013,315.0,816.0,900.0,1320.0,774.0,1270.0,1319.0,733.0,1377.0,266.0
130000,0,,0,13,河北,1,2017,2375.0,6607.0,136.0,3337.0,2375.0,13,130013,1430.0,2365.0,1749.0,3281.0,2069.0,2232.0,2863.0,1158.0,2067.0,1460.0
410000,0,,0,13,河南,1,2017,5309.0,12489.0,136.0,3337.0,5309.0,13,410013,1601.0,2228.0,2735.0,2975.0,1916.0,3243.0,9539.0,1883.0,3560.0,1100.0
330000,0,,0,13,浙江,1,2017,1679.0,6044.0,136.0,3337.0,1679.0,13,330013,845.0,1121.0,3255.0,2235.0,982.0,1850.0,2646.0,2202.0,4324.0,260.0
420000,0,,0,13,湖北,1,2017,2049.0,5270.0,136.0,3337.0,2049.0,13,420013,246.0,903.0,1014.0,1557.0,721.0,1354.0,1629.0,749.0,1534.0,534.0
430000,0,,0,13,湖南,1,2017,2461.0,4296.0,136.0,3337.0,2461.0,13,430013,756.0,1216.0,978.0,1281.0,1290.0,1756.0,2352.0,744.0,1719.0,535.0
350000,0,,0,13,福建,1,2017,596.0,2760.0,136.0,3337.0,596.0,13,350013,247.0,420.0,782.0,877.0,385.0,1041.0,1086.0,594.0,1967.0,129.0
210000,0,,0,13,辽宁,1,2017,769.0,2810.0,136.0,3337.0,769.0,13,210013,113.0,641.0,424.0,542.0,330.0,561.0,1039.0,256.0,520.0,371.0
500000,0,,0,13,重庆,1,2017,877.0,2173.0,136.0,3337.0,877.0,13,500013,1578.0,402.0,532.0,666.0,1420.0,1136.0,514.0,172.0,532.0,335.0
610000,0,,0,13,陕西,1,2017,1008.0,3559.0,136.0,3337.0,1008.0,13,610013,938.0,1158.0,620.0,1549.0,1234.0,1567.0,1704.0,325.0,1651.0,360.0
